t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,x_dot_est,y_dot_est,z_dot_est,err_x,err_y,err_z,err_x_dot,err_y_dot,err_z_dot,x_std,y_std,z_std,x_dot_std,y_dot_std,z_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.44,0.0600196854630075,-0.105134580065923,30.0943508811664,1.80221721598447,1.00784926279849,-0.695125907453276,0.82404360625287,-0.659452368902515,41.85120523446,22.3933434344502,0.210796627175264,-0.17439098975879,30.0176688466266,3.25546532285252,-6.33574192987637,-7.7127679633753,0.150776941712257,-0.0692564096928677,-0.0766820345397719,3.9505912303058,-7.15978553612924,-7.05331559447279,0.199680177257779,0.199671881661174,0.0996584881959641,15.0859871417344,15.0857513773876,11.2729812450695,-0.0591206595301259,-0.0453149240083343,10.3244952449188,-0.0219956526087759,0.17770300387116,10.3817124689716,0.13950880065081,0.139514647393655,0.139289106100553,2.79575784189087,1.7286013697058,28916.6006399485,1.30431614071479e-35,1.00390810233,7.34981966836619e-24,758.246,1,6,0,0,1,0,0
0.445,0.0566807545086604,-0.101067614120276,30.0925354677043,1.73178517772758,0.954347914114475,-0.650280261579229,0.815888894335351,-0.0605788896784267,40.5043881331361,20.5841225905827,0.0130782606142784,-0.181205029227745,30.0318463190243,-7.92457379107879,-5.19616890590471,-2.92318149320735,-0.043602493894382,-0.0801374151074695,-0.060689148679946,-7.27429352949956,-6.01205780024006,-2.86260260352893,0.199142004617591,0.199170760673427,0.0993826729994344,15.0787961095022,15.0801378111864,11.2617367428975,-0.192903760606389,0.10834549216946,10.4162355100515,-0.0245359812871405,0.0879166219548632,10.3394730667611,0.139780264007715,0.139749502522216,0.139522526463375,1.77537385606755,0.851752445315583,29015.7799925063,1.27877917437071e-35,1.00983537346558,7.42799623144306e-24,750.481,1,6,0,0,1,0,0
0.45,0.0535298441988933,-0.0970311756976804,30.0936697469549,1.66226834235779,0.903794276370989,-0.619422605690256,0.811718629665524,0.510385320040318,40.411793484801,21.2097840894589,-0.153993367061733,-0.423352170933725,30.0823583410787,-16.0031942450175,-18.3678691264988,2.12766635562568,-0.207523211260627,-0.326320995236044,-0.0113114058761556,-15.3837716393272,-19.1795877561643,1.61728103558537,0.199179107392249,0.199198288379578,0.0993645956307246,15.0874653362432,15.0880870147182,11.2626046754525,-0.187206751130218,-0.0893092069649375,10.4536303211785,-0.0868440155641479,0.0789750630494115,10.3513843762317,0.139476602490151,0.139477763560371,0.139236489446275,2.50674645420307,3.94829598766803,29089.3158828619,1.27419376171414e-35,1.00707491444988,7.33693753570456e-24,743.641,1,6,0,0,1,0,0
0.455,0.0505040293183093,-0.093007143900275,30.0974533943345,1.59320725718124,0.854707811038796,-0.600041223530362,0.810916647029362,0.990164360609622,40.7870749011512,23.1169466888312,-0.130863774181978,-0.245147342919008,30.1084669426985,-12.1829592437623,-5.47479127278763,3.65398361772319,-0.181367803500288,-0.152140199018733,0.0110135483639591,-11.5829180202319,-6.28570791981699,2.66381925711357,0.199648508291567,0.199612462336081,0.0996216739032104,15.1008822081411,15.0986701743703,11.2693496961601,-0.0586117711842668,0.202615871145762,10.4090192536792,-0.139370446286925,-0.00933100648021728,10.3901839101127,0.139195628936816,0.139219403237096,0.138982557529114,2.67447138955244,1.55796786337571,29064.5527436202,1.28787426170767e-35,1.00929777859404,7.25376163617925e-24,738.69,1,6,0,0,1,0,0
0.46,0.0475625805964863,-0.0889974257231631,30.1033004218006,1.52420391650868,0.806044586692226,-0.585654439221915,0.806028666812891,1.32874741111961,42.0638202411554,25.8577398674695,-0.0194041808326223,-0.098514814955651,30.2365917832187,-3.99260863114534,3.53284667549366,9.5290594098831,-0.0669667614291086,-0.00951738923248787,0.13329136141808,-3.40695419192342,2.72681800868077,8.20031199876349,0.200082610852006,0.200016351810302,0.0998551444303387,15.1089520011466,15.106146109747,11.2678941603708,0.0061421817182908,0.181664545466964,10.5796903930442,-0.127507942636967,0.0446476559056851,10.4096286109873,0.139173814359437,0.139197258687196,0.138996101092564,3.37674469328469,2.03615190393199,28985.0888008435,1.30314054546381e-35,1.00727793450632,7.25064895040324e-24,751.072,1,6,0,0,1,0,0
0.465,0.0446906191496912,-0.0850311739011669,30.1104203336703,1.45540020788766,0.757414549380402,-0.572275645279172,0.793512817732477,1.49503410290115,43.0612425757726,28.2440845120496,0.318648204006033,-0.0782904459491728,30.1897132009173,16.165575203293,3.90092803941365,2.24789955079124,0.273957584856342,0.00674072795199409,0.0792928672469391,16.7378508485722,3.10741522168117,0.752865447890092,0.201161737157819,0.201108978516427,0.100446910351222,15.1294448999981,15.1277281213947,11.2820101713354,0.194958101780959,0.0912164316385856,10.3525445453357,-0.0870139414022822,0.0886817341031195,10.4978527428512,0.138642476149409,0.13864400953459,0.138539703882007,5.25918140058457,2.68788003376595,28824.5693134205,1.34869478384734e-35,1.01345456174588,7.09127211349743e-24,770.684,1,6,0,0,1,0,0
0.47,0.0418942810709264,-0.081158834443919,30.1179210318418,1.38762374637434,0.709093796601592,-0.555360556285901,0.768264817923131,1.47981599953117,42.9709597098356,29.5629326621767,0.19026780523684,-0.0716770040685581,30.1242179774147,6.6029153463086,3.51628863211243,-3.27892912177212,0.148373524165913,0.00948183037536091,0.00629694557283816,7.1582759025945,2.7480238141893,-4.75874512130329,0.201122636454652,0.201134338722007,0.100474481689354,15.1158598647042,15.1174057108115,11.2707279665534,-0.128055476508515,0.0801726905284123,10.3453592497186,0.0302754538415439,0.0901315879368372,10.4702788121248,0.1392373856935,0.139235296216487,0.139166629584558,2.08592656791145,0.885010774526254,28685.7005179184,1.35392029740338e-35,1.01826211057877,7.27855469746341e-24,740.332,1,6,0,0,1,0,0
0.475,0.039198674362326,-0.0774492365552454,30.124918945213,1.32229716650765,0.661861681616066,-0.531769632421133,0.727924454574558,1.29566583193396,40.8623063203191,29.239945306506,0.178440195372214,-0.378772969179516,29.9950113846538,5.40001745875255,-15.0747691995518,-9.26563062907602,0.139241521009888,-0.30132373262427,-0.129907560559216,5.93178709117368,-15.8026936541264,-10.56129646101,0.200572099392353,0.20056637749196,0.100130754824544,15.0989373462002,15.0989150515674,11.2619179654366,-0.0405729916237832,-0.164640055056781,10.2480899342861,-0.00911141006404781,0.0876308670686836,10.423868178622,0.139588122526657,0.139607350977802,0.139428368287142,4.90182516758077,4.62941461108014,28701.0378688606,1.33546997900673e-35,1.00433115892923,7.38268449690232e-24,728.416,1,6,0,0,1,0,0
0.48,0.03664261811695,-0.0739773492350992,30.1306420133213,1.26109631467266,0.616787684844047,-0.499107625688064,0.672347187968245,0.974225419108905,36.7389226835328,27.3791794939527,0.13638671635657,-0.252485555716308,30.0675449910512,2.66949280817508,-6.05612329292573,-0.787721319146548,0.0997440982396204,-0.178508206481209,-0.0630970222701144,3.16860043386314,-6.72847048089398,-1.76194673825545,0.199371794181147,0.19936624828694,0.0994415303645342,15.073664173591,15.07280441042,11.2518665409616,-0.0655026516634311,0.139164286476894,10.5160995620994,-0.00873494326502207,-0.0214052329440631,10.3357453584953,0.140114863701373,0.140103474439602,0.139812162148141,3.15656368978299,1.69395377977695,28869.5607870261,1.288547565042e-35,1.01067999322869,7.53261519722737e-24,1167.135,1,6,0,0,1,0,0
0.485,0.0342704955941451,-0.0708065296645381,30.1345132602461,1.20555834314464,0.574992079568149,-0.457532386504775,0.606347941245014,0.561222467232383,30.5071813221681,23.9014064763341,-0.138788580862019,-0.487333109946425,30.1487791665744,-13.3622971406105,-19.6030536191585,4.47561449233256,-0.173059076456164,-0.416526580281887,0.014265906328359,-12.9047647541057,-20.2094015604035,3.91439202510017,0.1994995136223,0.199500080305159,0.0994869937708867,15.0883462892412,15.0879538481135,11.2723025629338,-0.248598009823967,-0.140837200531856,10.5115816793322,-0.0209133636132029,0.0182312933541342,10.3809787806937,0.139338951153642,0.13933396125585,0.13902137571067,4.85780094585196,5.5257279964288,29006.9067547041,1.29036963679246e-35,1.00495477690079,7.28486899302533e-24,714.752,1,6,0,0,1,0,0
