t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,alpha_est,beta_est,x_dot_est,y_dot_est,z_dot_est,alpha_dot_est,beta_dot_est,err_x,err_y,err_z,err_alpha,err_beta,err_x_dot,err_y_dot,err_z_dot,err_alpha_dot,err_beta_dot,x_std,y_std,z_std,alpha_std,beta_std,x_dot_std,y_dot_std,z_dot_std,alpha_dot_std,beta_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.525,0.0244833195585962,-0.0547133253828446,30.107717115249,0.94494365403988,0.421060127159764,-0.0886153880327906,0.318514186584284,-0.837699506938042,13.7803919601937,-3.91507219058143,-4065.40705671513,-363.251247138645,-720.932257715262,-265410.41855562,-1388955.79788347,-8141.77503269822,-728.062487930293,-3982.56370924484,-404326.692011687,-2713126.18782506,-4065.43154003468,-363.196533813262,-751.039974830511,-265411.363499274,-1388956.2189436,-8141.68641731019,-728.381002116877,-3981.7260097379,-404340.472403647,-2713122.27275287,201.883120192793,202.411536031887,200.998139070139,14057.7776750487,23825.1699037054,704.477487703127,705.120707013675,703.452314831024,25839.344778532,53746.2540829986,-0.10458629406462,0.103651324170621,10.6715708119124,-0.1548469141708,0.0784388225986049,21.862763459349,0.104880884817015,0.104881721209899,0.104880884817015,11385.99587837,613963.027950278,381414.428598115,0.000447006457533998,1.00001594945009,1.33102122871808e-24,2142.457,1,10,0,0,1,0,0
0.53,0.0240474786428975,-0.0531585279955226,30.1041696331735,0.918123334348697,0.416079270317602,-0.0865358568522221,0.308359219109276,-0.569262086650558,16.1710863569912,-2.28214611543216,-4106.16847210881,-366.841348013613,-740.877604765851,-267393.692782993,-1402539.73480555,-8141.88016369519,-727.953919497447,-4031.67027684967,-404261.923964101,-2713173.13590038,-4106.19251958745,-366.788189485617,-770.981774399025,-267394.610906328,-1402540.15088482,-8141.79362783834,-728.262278716556,-4031.10101476302,-404278.095050458,-2713170.85375427,204.941485893896,205.472357359673,204.052095848909,14190.0731182409,24069.3280699573,708.017335215622,708.657754721247,706.997281742706,25900.2920155247,53747.4547487496,0.00514955130693712,0.067980620830066,10.2754839379311,-0.154016948427224,0.077079532429508,21.8644809408451,0.104881061210553,0.104880928918188,0.104880884817015,12211.842565269,607148.037100985,371950.752514679,0.000532241764995958,1.00000420272206,1.33100559641864e-24,2146.526,1,10,0,0,1,0,0
0.535,0.0235968420096789,-0.0516768456440583,30.1020631700973,0.891926884513966,0.410127644306395,-0.094746170488555,0.289208503024325,-0.266188816860339,16.6478159181273,0.540147624844029,-4146.8803775544,-370.446112674181,-761.10906262602,-269388.876501904,-1416262.84881126,-8141.88823196471,-727.894253122905,-4080.86779266782,-404212.379088541,-2713515.05233944,-4146.90397439641,-370.394435828537,-791.211125796117,-269389.768428788,-1416263.25893891,-8141.79348579422,-728.183461625929,-4080.60160385096,-404229.026904459,-2713515.59248706,208.015146495897,208.548458413037,207.121364330776,14322.3910239384,24312.9149917013,711.539413562902,712.176649464094,710.524559615382,25838.4916900463,53561.365689198,0.0307112636055013,0.140067521530957,10.2074380962649,-0.153244153414658,0.0760982173713023,21.8666273373202,0.104881402158233,0.104881014518814,0.104880884817015,12361.3295423541,563473.583746299,360581.736602012,0.000632700612637959,1.00001233735877,1.3310164227459e-24,2157.135,1,10,0,0,1,0,0
0.54,0.0230936122192219,-0.0503173504781158,30.1014860589977,0.867619186597924,0.402446895255254,-0.107948580370085,0.25916055035203,0.0372885754356496,15.3829252731001,3.98811753767167,-4187.59109465059,-374.11342447199,-781.511251756155,-271416.512335067,-1429790.92851377,-8141.89174432079,-727.964781902051,-4129.92873102861,-404220.529625458,-2713432.78872393,-4187.61418826281,-374.063107121512,-811.612737815152,-271417.379954254,-1429791.33096067,-8141.78379574042,-728.223942452403,-4129.96601960405,-404235.912550732,-2713436.77684147,211.104022265957,211.639757404936,210.205867767246,14454.4968633241,24555.6655214691,715.044192451338,715.678543107003,714.034410486801,25819.9900843471,53435.6298020153,0.128414009749528,0.110644822823921,10.2807065684329,-0.15263081109718,0.0751761846616924,21.8689328427781,0.104880884895232,0.104882073045422,0.104880884817015,12215.2029429509,545359.174851513,350079.677036456,0.000750916618629179,1.00002265875521,1.33103016078823e-24,2345.414,1,10,0,0,1,0,0
0.545,0.0225309102317797,-0.049124921115775,30.1023636602777,0.846502861463605,0.39278005086162,-0.118946778408386,0.221802782005064,0.310744496941237,12.1543334738747,7.29507071382927,-4228.3113076724,-377.790903014084,-802.126646753033,-273453.483524611,-1443262.43447434,-8141.92258592956,-728.047715157355,-4178.92044452887,-404252.886989732,-2713227.28583963,-4228.33383858263,-377.741778092968,-832.229010413311,-273454.330027473,-1443262.82725439,-8141.80363915115,-728.26951793936,-4179.23118902581,-404265.041323206,-2713234.58091034,214.208038704749,214.746182831859,213.305538486314,14586.5665645759,24798.1987358133,718.531950914288,719.163170565947,717.527098539344,25821.897986489,53404.8044058868,-0.0619467617022969,0.146505833945676,10.2882210088882,-0.152174363203909,0.0744256024180927,21.8711262433586,0.104881423441193,0.104881019563465,0.104880884817015,12197.9118260751,534192.843997798,341158.832201045,0.000889837245996853,1.00001283809059,1.33101709097451e-24,2245.563,1,10,0,0,1,0,0
0.55,0.0219370375494093,-0.0481280350418916,30.1044850814486,0.829424429502316,0.381728895967551,-0.120714614045532,0.180176766779781,0.530593219907611,7.91494531177058,9.60131168530675,-4269.05330921825,-381.406855425545,-823.042484060093,-275450.985612301,-1456840.00728491,-8141.98462233293,-728.002722559246,-4228.00712246182,-404210.761058991,-2713258.70888511,-4269.0752462558,-381.358727390503,-853.146969141542,-275451.815036731,-1456840.3890138,-8141.86390771889,-728.182899326025,-4228.53771568173,-404218.676004303,-2713268.31019679,217.327117741521,217.867660779711,216.420296022141,14718.4619019505,25041.205750838,722.002611097386,722.631110159313,721.00286316852,25762.8163331806,53570.6961946549,-0.256450327833137,0.0429100278991815,10.3574700187961,-0.15203264025897,0.073453834566354,21.872978407993,0.104881074505447,0.104880933254891,0.104880884817015,12056.2517645993,554665.172441702,334566.813635533,0.00105284862501224,1.00000453641805,1.33100604392994e-24,2180.227,1,10,0,0,1,0,0
0.555,0.0213721624536971,-0.0473348829411388,30.1075410620249,0.816688010482821,0.370603475921582,-0.107388956464918,0.139474437777519,0.68140526458027,3.50159711389606,10.1149955281407,-4309.76317384355,-385.043284536228,-844.188073117576,-277469.953553546,-1470418.81915645,-8141.98449627629,-727.995896283299,-4277.06765819667,-404203.548880298,-2713282.51641534,-4309.78454600601,-384.995949653287,-874.295614179601,-277470.770241557,-1470419.18975993,-8141.87710731983,-728.135370721076,-4277.74906346125,-404207.050477412,-2713292.63141087,220.461194835982,221.004122425449,219.550073459125,14850.2556780037,25284.7310715021,725.45671693752,726.082409385366,724.461957855132,25769.0157829819,53648.8118704594,-0.126995617063168,0.0406068967306153,10.3873717939256,-0.152217121112975,0.0723926060657399,21.874302393404,0.104880884817015,0.10488102476669,0.104880884817015,11995.565550011,558945.111172834,327227.050902593,0.00124384585505985,1.00000266873738,1.33100355208945e-24,2260.286,1,10,0,0,1,0,0
0.56,0.0209193549807354,-0.0467306078442122,30.1111666460296,0.808024956310682,0.36126850495996,-0.0755626285516732,0.103845211841982,0.756514792519734,-0.241312681405996,8.27110289963823,-4350.38009062859,-388.701138416651,-865.587563197008,-279525.852173338,-1484148.78596519,-8141.80951120668,-728.029592055308,-4326.14345575688,-404267.863231911,-2713615.4000194,-4350.40100998357,-388.654407808807,-895.698729843038,-279526.660198295,-1484149.1472337,-8141.73394857812,-728.13343726715,-4326.8999705494,-404267.62191923,-2713623.6711223,223.610191139931,224.155494809347,222.694796104592,14982.1253540665,25528.4631142069,728.894639818819,729.517735878935,727.904615485885,25795.1730407987,53691.2923358227,0.09168679528102,0.155175039927042,10.3855170532839,-0.152763377672079,0.0712357507679236,21.8750081901869,0.104881461740697,0.104880884817015,0.104880884817015,12006.8370562631,564001.888164424,319963.422221128,0.00146730147676917,1.00001100153321,1.3310146430407e-24,2189.863,1,10,0,0,1,0,0
0.565,0.0206701958641022,-0.0462847720716389,30.1149834403051,0.80260461535603,0.3557945134696,-0.025197118004159,0.0754721224764588,0.757253599814848,-2.63987755264283,4.06154912453597,-4391.14104184818,-392.32042885594,-887.260363386756,-281514.712834348,-1497731.35711733,-8141.91293181616,-728.004077961437,-4375.27905626454,-404212.829908084,-2713646.79846718,-4391.16171204405,-392.274144083869,-917.375346827061,-281515.515438963,-1497731.71291184,-8141.88773469816,-728.079550083914,-4376.03630986435,-404210.190030532,-2713650.8600163,226.774041263657,227.321707201454,225.854391718367,15113.8859802301,25772.4171535369,732.316822234128,732.936578230531,731.331066287331,25729.3586467738,53743.1769640834,-0.151945126961221,-0.158945976293543,10.4641408797192,-0.153596571089479,0.0700988458977225,21.8750622704883,0.104881472380861,0.104880934914269,0.104880884817015,11841.9628357508,574449.186789079,312919.164709202,0.00172837914212846,1.00001129840166,1.33101618464243e-24,2159.785,1,10,0,0,1,0,0
0.57,0.0207062768814522,-0.0459601454087061,30.1186377315007,0.79942800838032,0.356055764087756,0.0396400597139642,0.0549339099731169,0.69207900898929,-3.59709192995412,-2.28238900121424,-4431.8787908175,-395.927749251787,-909.186667081037,-283507.246534977,-1511364.81525995,-8141.96689080559,-727.94752618489,-4424.42536512334,-404161.273148932,-2713785.36276347,-4431.89949709438,-395.881789106378,-939.305304812538,-283508.045962986,-1511365.17131571,-8142.00653086531,-728.002460094863,-4425.11744413233,-404157.676057002,-2713783.08037447,229.952678458863,230.502683703039,229.028777772135,15245.454978136,26016.244890113,735.72283242227,736.339665537928,734.741522398862,25742.5311597347,53677.2353821456,0.0502422545030357,0.00216011943160586,10.4508715033322,-0.154716045287341,0.0691820593101796,21.8745322754946,0.104880884817015,0.104881879336659,0.104880884817015,11867.8659270303,568417.625044212,304894.82193132,0.00203298115860135,1.00001896483541,1.33102524219593e-24,2151.395,1,10,0,0,1,0,0
0.575,0.0210820817224243,-0.0457225294077815,30.1218317321431,0.797540801927788,0.363410633399696,0.112055983282249,0.0404311417493286,0.574724085871585,-3.27600687093233,-9.87835724672192,-4472.66335222116,-399.46331504871,-931.423456908519,-285444.521433212,-1525125.09451815,-8142.10197001605,-727.760733915287,-4473.66788761791,-404024.886235438,-2714184.10463353,-4472.68443430288,-399.417592519302,-961.545288640662,-285445.318974014,-1525125.45792878,-8142.21402599933,-727.801165057036,-4474.24261170379,-404021.610228567,-2714174.22627629,233.146030779059,233.698358471855,232.217900055716,15377.1327411442,26259.7208090823,739.113038755516,739.726996785162,738.136224252403,25780.4097483375,53612.2787475354,-0.034553521902368,-0.0749788133721591,10.4882180392934,-0.155931353222495,0.0685514396267968,21.8735177327757,0.104881897837231,0.104881136704168,0.104880884817015,11787.3074457192,549430.263854293,297480.294729049,0.00238788659197139,1.00002411627064,1.33103210496619e-24,2152.168,1,10,0,0,1,0,0
0.58,0.021812846141985,-0.0455486630165028,30.1243461323957,0.796250595437287,0.378316072348295,0.183091585274882,0.0293292477590666,0.422534914619706,-2.21697573983275,-17.4577853106288,-4513.37599158218,-403.128199132084,-953.764033374417,-287476.491008754,-1538625.05582205,-8142.10759976584,-727.813269848987,-4522.671030035,-404045.959659732,-2714044.17374534,-4513.39780442832,-403.082650469068,-983.888379506812,-287477.287259349,-1538625.43413812,-8142.29069135111,-727.842599096746,-4523.09356494962,-404043.742683992,-2714026.71596003,236.35403766716,236.908671550175,235.421696845662,15508.9442140691,26502.5852530572,742.487819649186,743.098967411309,741.515392785223,25765.6288308866,53450.0883176674,0.0957110525803183,0.0136637284488464,10.5913001190741,-0.15718506315281,0.0683295383184523,21.8721961823762,0.104880884817015,0.104882268798288,0.104880884817015,11575.0509734802,514600.334764775,289616.811433242,0.00280086143582555,1.00002639166149,1.33103512730144e-24,2146.693,1,10,0,0,1,0,0
0.585,0.0228669189492885,-0.0454283297913706,30.1260529243731,0.795270752982455,0.400130756299376,0.242712897602069,0.0189715119660071,0.254422007321997,-1.08769164770414,-23.8244194537044,-4554.14004314592,-406.736724437234,-976.404059169319,-289466.866657723,-1552190.20553772,-8142.2107431004,-727.758252061249,-4571.76925098643,-403993.169275551,-2714038.20635383,-4554.16291006486,-406.691296107442,-1006.53011209369,-289467.661928476,-1552190.60566847,-8142.453455998,-727.777223573215,-4572.02367299376,-403992.081583903,-2714014.38193438,239.576619300591,240.13355537993,238.640098195841,15640.5053612228,26745.4815019686,745.847275710095,746.455573638816,744.879234863807,25690.19305925,53474.7825298669,-0.244931811703611,0.117007407967641,10.5354913860678,-0.158435361617911,0.0685083835849043,21.8707417051509,0.104881099651783,0.104881042810422,0.104880884817015,11681.6121400875,510553.3115645,283215.553097011,0.00328085029755107,1.00000473729093,1.3310094628404e-24,2158.017,1,10,0,0,1,0,0
0.59,0.024167497597396,-0.0453625828322566,30.1269191440248,0.794689977473887,0.427195967291327,0.282706334494803,0.00742983210051196,0.0891534441725784,-0.441400125331262,-27.9401558281477,-4594.87415885629,-410.37382657398,-999.276497770675,-291471.559859493,-1565740.59067963,-8142.24749920732,-727.765913821032,-4620.84793957449,-403969.695324937,-2714000.05929706,-4594.89832635389,-410.328463991148,-1029.4034169147,-291472.35454947,-1565741.01787559,-8142.53020554181,-727.773343653132,-4620.93709301866,-403969.253924811,-2713972.11914123,242.813721010934,243.372942723985,241.873035966096,15771.9396970252,26988.6254980168,749.191639339083,749.796928552557,748.227955425394,25710.6757374513,53553.2852132752,-0.0693171003315797,0.135203013251568,10.2840618903816,-0.159606900221818,0.068970298134818,21.8693492310592,0.104880884817015,0.104881154814136,0.104880884817015,12202.8565239995,521718.428799939,277636.636323621,0.00383795054125959,1.00000514864971,1.33100685285276e-24,2168.146,1,10,0,0,1,0,0
0.595,0.0256042287753971,-0.0453588031602036,30.1270018488706,0.794820150816655,0.45701837377484,0.297696796755582,-0.00594698806847801,-0.0563308926670917,-0.573864406024535,-28.6392586613057,-4635.59003973577,-414.03925269067,-1022.33287230607,-293509.350253308,-1579202.94991433,-8142.25961195828,-727.809127470245,-4669.81355020815,-403999.632596126,-2713787.14479536,-4635.61564396454,-413.99389388751,-1052.45987415494,-293510.145073459,-1579203.4069327,-8142.55730875503,-727.803180482177,-4669.75721931548,-403999.05873172,-2713758.5055367,246.065275966064,246.626765664829,245.120440441951,15903.1390790777,27231.5506319116,752.521017220601,753.123880104143,751.561752702247,25594.2773934629,53446.8044380845,-0.170858641230251,-0.0482441486370044,10.1783832094921,-0.16065298928165,0.0695889128176448,21.8681655093518,0.104880884817015,0.104881533985141,0.104880884817015,12424.0908029036,503012.312933377,270692.115804101,0.00448369615134416,1.00001237918876,1.33101647670024e-24,2146.652,1,10,0,0,1,0,0
0.6,0.0270446483309662,-0.0454231562452895,30.1264347234157,0.796035212036898,0.486463077809341,0.284113967368184,-0.0200306452648764,-0.168584088604084,-1.47158793211548,-25.9006440685608,-4676.11249540766,-417.732730293258,-1045.65784518924,-295609.317666688,-1593048.59005386,-8141.9293578974,-727.906841336278,-4718.79518073084,-404127.048473962,-2714308.127308,-4676.13954005599,-417.687307137012,-1075.78427991266,-295610.1137019,-1593049.07651694,-8142.21347186476,-727.886810691013,-4718.62659664224,-404125.57688603,-2714282.22666393,249.331211861473,249.894959945859,248.382251650675,16034.0829999558,27474.1520265378,755.835865786214,756.435782847977,754.880828502885,25619.5062786239,53410.729138484,0.240122551091302,0.00675165108937858,10.500269599515,-0.16178928825879,0.0702260408007478,21.8673349796432,0.104881549941451,0.104881161533809,0.104880884817015,11761.4305111429,498576.043505315,264685.983179173,0.00523125418792903,1.00001454217197,1.33102390516521e-24,2145.741,1,10,0,0,1,0,0
0.605,0.0283498087511616,-0.0455535562117059,30.1254071835653,0.798525246392534,0.512503681544706,0.242938766748308,-0.0326146793559442,-0.23894154406867,-2.80442326533517,-20.2694850875975,-4716.92399134287,-421.248797968725,-1069.41888559171,-297535.298162238,-1606837.62965722,-8142.11914991895,-727.692263747115,-4768.14871407183,-403978.867571135,-2714734.90428823,-4716.95234115162,-421.203244412513,-1099.54429277528,-297536.096687484,-1606838.1421609,-8142.3620886857,-727.65964906776,-4767.90977252776,-403976.06314787,-2714714.63480314,252.6114662561,253.177448259156,251.658373465126,16165.0963085466,27716.1745962866,759.136369946785,759.733522849704,758.185339588924,25675.8286657506,53334.8230462459,0.0312213312876829,0.0680153128470934,10.2254030319606,-0.162894129684857,0.0707247041735724,21.8669039060591,0.104882012966116,0.104882012611929,0.104880884817015,12323.8390837498,480404.155121413,258616.681242508,0.00609548465696133,1.00004301926282,1.33105725881574e-24,2143.487,1,10,0,0,1,0,0
0.61,0.0293961004301734,-0.0457350805870411,30.1241378380627,0.802169593879083,0.532623956653304,0.179410302706731,-0.040708522136836,-0.264491360381777,-4.10005926089951,-12.3673924037308,-4757.65426234001,-424.815143736251,-1093.35470446605,-299511.293647575,-1620673.81356665,-8142.17023109441,-727.571225004142,-4817.34304568601,-403914.277200798,-2715237.44739203,-4757.68365844044,-424.769408655664,-1123.47884230411,-299512.095817169,-1620674.34619061,-8142.34964139712,-727.530516482005,-4817.07855432563,-403910.177141537,-2715225.07999962,255.905994316737,256.474201600279,254.948805524675,16296.3169557946,27958.3926675611,762.422399213171,763.016928198869,761.475545217884,25638.2137586263,53372.08318211,0.0860865812263659,0.0253588073544057,10.4147786773437,-0.16379526029711,0.0710227181965857,21.8668916114254,0.10488156877473,0.104881055653087,0.104880884817015,11928.6741647765,486272.342242873,253477.844333238,0.00709376676660089,1.00001629922823,1.33102169573008e-24,2150.787,1,10,0,0,1,0,0
