t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,alpha_est,beta_est,x_dot_est,y_dot_est,z_dot_est,alpha_dot_est,beta_dot_est,err_x,err_y,err_z,err_alpha,err_beta,err_x_dot,err_y_dot,err_z_dot,err_alpha_dot,err_beta_dot,x_std,y_std,z_std,alpha_std,beta_std,x_dot_std,y_dot_std,z_dot_std,alpha_dot_std,beta_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.36,0.141666245296499,-0.1794153510774,30.082464528925,3.07454259112105,2.4260752022539,-1.12938833092657,1.36263125848312,1.95780734540022,73.204294862227,53.695710406155,-3128.36468876543,-929.527715010679,-1215.33409264499,-6604082.87192582,420062.448550796,-10543.5212081174,-2973.06779277707,-5707.85802080624,-21977778.1111904,2152016.75505163,-3128.50635501073,-929.348299659602,-1245.41655717391,-6604085.94646841,420060.022475594,-10542.3918197864,-2974.43042403556,-5709.81582815164,-21977851.3154853,2151963.05934122,98.1009454195885,91.5011307871549,147.9579392519,14260.1308472755,82708.8670434072,554.152694451379,541.356790413376,685.207425263046,68424.7467983622,356722.589118309,-0.192613595099902,0.134216664125406,10.4581937678504,-0.27933886404341,0.28460247068729,21.8756578706234,0.119930960775471,0.104139135624367,0.101142273401662,12841.361863719,749545.570118476,68166520.1015703,1504.26553083713,1.54541466367837,1.54594934530157e-24,878.718,2,10,0,0,1,0,0
0.365,0.136161858046129,-0.172888368728588,30.0935774567384,2.96281061763397,2.33368777402404,-1.09008932077723,1.26969323028959,2.44947795395979,66.4702016520542,52.9898262770994,-3197.6676527971,-941.362026955735,-1247.49646647806,-6722267.06330936,495401.449455441,-10598.3307492041,-2962.17489098464,-5769.58257226762,-21996365.8418816,2395366.36476417,-3197.80381465515,-941.189138587007,-1277.59004393479,-6722270.02611998,495399.115767666,-10597.2406598833,-2963.44458421493,-5772.03205022158,-21996432.3120833,2395313.37493789,100.511146566385,93.8559803939878,151.065740148694,14576.345151938,84402.081555865,558.645493709113,545.955277985314,688.846296218894,69012.011408092,357550.195296185,-0.078621685800589,0.218242696754031,10.4539302280106,-0.358160585665956,0.238759212200179,21.8886410750656,0.114910413522162,0.102575933054658,0.100041791919562,13079.6398333726,720364.560587131,65237244.8922889,2100.13254194368,1.37307080031275,1.37355175747478e-24,892.678,2,10,0,0,1,0,0
0.37,0.13081386101552,-0.166832317633063,30.1064883076507,2.8601502607537,2.24365800521357,-1.06639492292071,1.17251596756285,2.67097105204441,58.2639518507608,52.4935128266504,-3259.292300227,-954.709109345468,-1279.07643545307,-6836981.37092366,541592.521448707,-10627.2525872628,-2957.3355755616,-5828.06354405121,-22077913.1216161,2354779.04871875,-3259.42311408802,-954.542277027835,-1309.18292376072,-6836984.23107393,541590.277790702,-10626.1861923399,-2958.50809152916,-5830.73451510326,-22077971.385568,2354726.55520592,102.940797739168,96.2306457891381,154.187839920381,14894.7676867777,86104.4490628775,563.102685759678,550.515360913561,692.466050711681,69218.9388006704,358224.849000781,-0.238053330224311,0.0918116978229305,10.3249608702919,-0.344251527094386,0.230718336579727,21.9100700996933,0.111017831012386,0.102421705050865,0.102923605973361,12821.609796115,707160.123210298,62434250.8235438,2687.73380310611,1.34048562421982,1.34091937681556e-24,861.199,2,10,0,0,1,0,0
0.375,0.12554298442225,-0.161253907971664,30.1198257465954,2.76675167948451,2.15449119643304,-1.0590296011294,1.0768008057376,2.61878823025412,49.8543940390655,52.8753082336847,-3307.72004085222,-970.253049411169,-1306.55898904984,-6944704.07883978,534582.673460342,-10612.5726772202,-2960.08346193109,-5871.3423400225,-22057051.7568807,2067088.49512835,-3307.84558383664,-970.091795503197,-1336.67881479644,-6944706.84559146,534580.518969145,-10611.513647619,-2961.16026273683,-5873.96112825275,-22057101.6112748,2067035.61982011,105.389705662779,98.6249614862581,157.324181285118,15215.3245591783,87814.3051226293,567.524957856442,555.037984715405,696.066953536266,69180.5175879371,358380.859916733,-0.295386383631876,0.0476790507204264,10.5090175722383,-0.28515014760977,0.244639879127817,21.8866593429539,0.102721190352976,0.100457734505186,0.100451982932449,12843.8039770936,703796.308679521,59625365.8461118,3427.82269127692,1.07308975350514,1.07341488966429e-24,861.319,2,10,0,0,1,0,0
0.38,0.120270213256535,-0.156127622259017,30.1322638850533,2.68194980013272,2.06453586512022,-1.06721055996415,0.989915871403183,2.31441118960689,42.4227490104272,54.5415282525068,-3353.79472930441,-986.152591771948,-1333.19536955592,-7050890.83845503,516838.390723836,-10590.7107942551,-2963.86696028909,-5911.40310641028,-22075976.8274227,2074824.76581126,-3353.91499951767,-985.996464149689,-1363.32763344098,-7050893.52040483,516836.326187971,-10589.6435836951,-2964.8568761605,-5913.71751759989,-22076019.2501717,2074770.22428301,107.857653215649,101.038765510352,160.474705803953,15536.6885654902,89525.126301494,571.913069059839,559.524048262231,699.649325962492,69212.660989266,358390.708877279,-0.290660559377774,0.266033574743769,10.3743303781281,-0.266842611665652,0.240462391218443,21.8843696129625,0.106621627591978,0.101156785579651,0.100590633560066,13115.1153093166,700606.33769955,56962140.8580399,4172.74341172757,1.17160738951129,1.17197022651337e-24,877.727,2,10,0,0,1,0,0
0.385,0.114927122115893,-0.151392573911462,30.1426400016303,2.60424116615273,1.97222148499238,-1.08747510481434,0.91881005985973,1.80103899130882,36.8237421598725,57.4187438098747,-3404.95474542584,-1000.9805725456,-1360.41780466572,-7159485.32236793,519537.77377907,-10585.3041490043,-2963.95223796558,-5952.7627434768,-22085683.2792078,2045605.58124264,-3405.06967254796,-1000.82917997169,-1390.56044466735,-7159487.9266091,519535.801557585,-10584.2166738995,-2964.87104802544,-5954.56378246811,-22085720.10295,2045548.16249883,110.344530392711,103.471903216748,163.639360374379,15858.9808492761,91238.871979629,576.267782136197,563.974432758706,703.213453506221,69231.6183071865,358080.218929498,-0.0927431923341693,0.167458694178351,10.3836833584642,-0.271939983218061,0.226375818757063,21.8853989504169,0.101472711449642,0.100208422048547,0.100144608055168,13192.2788979761,696029.445350541,54370813.1340574,5104.34725717461,1.03643355345509,1.03674550697106e-24,886.527,2,10,0,0,1,0,0
0.39,0.109469553608007,-0.146959409786674,30.1500517426659,2.53171615817627,1.87668523987537,-1.11348570770558,0.868040774784975,1.13872356359843,33.4912067721221,60.6944272400598,-3462.1412232424,-1015.00944033666,-1391.22645774296,-7272197.18238032,547053.598200401,-10596.8698696194,-2960.77502351324,-6006.23253717607,-22296876.9280278,3664528.61301624,-3462.25069279601,-1014.86248092687,-1421.37650948563,-7272199.71409648,547051.721515161,-10595.7563839117,-2961.64306428802,-6007.37126073967,-22296910.4192346,3664467.918589,112.850023401361,105.924216476948,166.818083270651,16181.8336099841,92951.0578766671,580.589496845728,568.389966826486,706.75959400487,69231.7253210546,359739.341801144,-0.152523607583754,0.156122285522322,10.4625665178621,-0.295941273041223,0.201872037784767,21.9141908760321,0.104189570784266,0.101563430805088,0.108185731158455,11355.0062932555,695517.637535218,52440122.2777738,7015.90217698237,1.28709800184046,1.28754613089619e-24,889.735,2,10,0,0,1,0,0
0.395,0.10389352184131,-0.142727079275121,30.153927496137,2.46183751519993,1.77754667012087,-1.13539068853177,0.837808068193258,0.398593854049652,33.0844914898493,64.3847430796928,-3524.49769883045,-1028.35466739538,-1424.84701235697,-7389225.97955113,603302.627629537,-10625.1359771652,-2956.06168053371,-6067.02986845139,-22406778.0638603,4169514.80877476,-3524.60159235229,-1028.2119403161,-1455.0009398531,-7389228.44138865,603300.850082867,-10624.0005864767,-2956.8994886019,-6067.42846230545,-22406811.1483518,4169450.42403169,115.374211036815,108.395564288901,170.010828390563,16504.8017541762,94665.7926649574,584.879547865892,572.771457003878,710.288042981906,69846.9158921398,361729.206547316,-0.147693535569959,0.247084759708083,10.4117295270687,-0.28753671822912,0.20062306234081,21.8741682874679,0.104322159714355,0.100439885902321,0.100356334017903,13063.6078283556,684377.949033164,50722513.816174,9722.65875850833,1.10393653106616,1.10429072111929e-24,875.33,2,10,0,0,1,0,0
0.4,0.0982323350307926,-0.138593715638354,30.1540660855981,2.39259837879057,1.67583301949887,-1.14794074198524,0.828218740659163,-0.343538907109555,34.4932549824958,66.1649118053627,-3580.08166933883,-1042.93794702423,-1457.42156799431,-7503331.62122363,634538.261409451,-10632.5621133405,-2955.41133371486,-6124.08584530582,-22733489.2291787,5400010.64847714,-3580.17990167386,-1042.7993533086,-1487.57563407991,-7503334.01382201,634536.585576432,-10631.4141725985,-2956.23955245552,-6123.74230639871,-22733523.7224337,5399944.48356533,117.916911194851,110.8857993288,173.217541492338,16828.7103392873,96383.6513297881,589.138237158905,577.119696413556,713.799061785156,70795.5567948372,364484.403507994,0.0197932266499028,0.210397981635089,10.4240595295429,-0.277417475803787,0.189740183394349,21.8937075912891,0.103502596289023,0.101202907721024,0.103501894641499,12316.5200501381,667854.387954968,49288092.1279672,13831.3787834765,1.16641391573569,1.16678164647771e-24,873.901,2,10,0,0,1,0,0
0.405,0.0925588260451226,-0.134476150626264,30.1506419326266,2.32224877434607,1.57326647230852,-1.14039074999948,0.831595952085446,-1.01449631038707,37.4543057185057,65.8375808962631,-3630.32272055297,-1057.94769088505,-1485.4466341803,-7614580.5981314,649333.126663901,-10623.9859568954,-2956.19179139008,-6165.00893316913,-22693290.8192132,5231077.69731669,-3630.41527937902,-1057.81321473442,-1515.59727611293,-7614582.92038018,649331.553397429,-10622.8455661454,-2957.02338734216,-6163.99443685874,-22693328.2735189,5231011.85973579,120.478023178161,113.394781413739,176.438167696051,17154.0551918197,98107.7141280795,593.366512924914,581.435418545256,717.292886615785,70978.4229104195,365137.658417517,-0.0869959964786218,0.181025942297343,10.4892741492756,-0.237101070004186,0.200864030626136,21.8665040777068,0.101799670663136,0.100433727265483,0.100109467647952,12916.5673938769,666898.013933447,47421011.529959,16997.9306401208,1.04689487477579,1.0472106902484e-24,900.498,2,10,0,0,1,0,0
0.41,0.0869794442053908,-0.130325201943816,30.1441762765475,2.24992420429577,1.4724319118205,-1.10992167622293,0.841887122898519,-1.54987705789765,40.893016138869,62.7752194116868,-3670.02009859748,-1075.24567105773,-1513.64645570666,-7721155.83611299,621233.758541487,-10584.5494291725,-2963.66739681471,-6206.04325352195,-22582988.1560414,5152870.2009829,-3670.10707804169,-1075.11534585579,-1543.79063198321,-7721158.0860372,621232.286109575,-10583.4395074963,-2964.50928393761,-6204.49337646405,-22583029.0490575,5152807.42576349,123.057197350052,115.922363831638,179.672649793972,17480.1929226876,99832.3486942582,597.564638404796,585.719327503481,720.769760215361,71059.9197412091,364637.22898991,-0.090820056914901,0.266518493336818,10.5254625446282,-0.219934683189038,0.194701328526392,21.8801234707371,0.105219167691507,0.100410450639834,0.102203688084233,12419.2919753111,654722.050805822,45386017.7152771,22168.5408713232,1.15951758505002,1.15993388056271e-24,859.037,2,10,0,0,1,0,0
0.415,0.0816067455152309,-0.126124252069895,30.1354767193871,2.17553769954978,1.37597148644434,-1.05687692922927,0.851964662600123,-1.90049605346151,43.8994628054481,57.1217153302551,-3728.02489673653,-1089.0226901157,-1545.1442151102,-7836448.59827858,667410.425094727,-10598.3375141584,-2960.24538835626,-6256.39151801706,-22519638.1711575,5275105.77384428,-3728.10650348204,-1088.89656586363,-1575.27969182959,-7836450.77381627,667409.049123241,-10597.2806372292,-2961.09735301886,-6254.49102196359,-22519682.0706203,5275048.65212895,125.654582006452,118.468420621295,182.920942871366,17807.4264662466,101559.829038757,601.733631257974,589.972142679649,724.229968886525,71228.2321519824,365049.34478066,0.053503222132195,0.23021637269001,10.3915081785373,-0.235869546205691,0.184159196422229,21.8474872233401,0.100005885343997,0.100029436131775,0.102003937618155,12621.731032821,651439.598493051,43679387.4335814,27343.3182656309,1.0408631271177,1.04119585593705e-24,858.525,2,10,0,0,1,0,0
0.42,0.0765400807343149,-0.121886324986237,30.1255484280013,2.09976212163969,1.2861547004326,-0.986263031105055,0.856967633403886,-2.03718754983454,45.8883334324656,49.7251572793644,-3774.51219969351,-1104.85817931308,-1574.03091443592,-7945181.72263865,667236.206961076,-10579.6837715104,-2963.23838726938,-6298.27917610625,-22470384.8326115,5162294.91809481,-3774.58873977425,-1104.73629298809,-1604.15646286392,-7945183.82240077,667234.920806375,-10578.6975084793,-2964.09535490279,-6296.24198855641,-22470430.7209449,5162245.19293753,128.269904776461,121.03281336843,186.182993566699,18136.2250242874,103291.962843663,605.873897889954,594.194515536262,727.673708042824,71229.4247277756,364875.669337968,-0.180556419623631,0.157145200497432,10.4350589865324,-0.218186396306663,0.179518581187921,21.8736641227224,0.101161653059738,0.100067197395663,0.102004522277767,12588.9690979149,651921.803653003,41938612.8211187,32425.1037038439,1.0648638948523,1.06521988641332e-24,837.497,2,10,0,0,1,0,0
0.425,0.0718443282669462,-0.117640886603658,30.1154860109799,2.02361576278925,1.20445311910091,-0.907005750500412,0.855097073629984,-1.95365994233279,46.3707997477273,41.3476526016782,-3822.62020753201,-1120.35598057865,-1603.07228495457,-8054299.7396437,672924.028024843,-10565.4182439752,-2964.87301157551,-6340.77548324346,-22571694.6560862,6126740.51063368,-3822.69205186027,-1120.23833969204,-1633.18777096555,-8054301.76325946,672922.823571724,-10564.5112382247,-2965.72810864914,-6338.82182330113,-22571741.026886,6126699.16298108,130.903113111613,123.615414587201,189.458752643431,18466.0080999715,105026.976775881,609.986164987478,598.387094204629,731.101245931473,71364.1728482278,366667.267524242,-0.0254922344595193,0.0601425692906953,10.3708292080344,-0.198254881146553,0.184805252208875,21.8376809725669,0.105679813156323,0.10174914434257,0.104327855388657,12196.079204364,650570.956907464,40676981.6665799,42310.9545054908,1.24020120313241,1.240593149867e-24,855.792,2,10,0,0,1,0,0
0.43,0.0675422609295013,-0.113420419252959,30.1063559908494,1.94818147206439,1.13133313104457,-0.827202104418487,0.846920508856381,-1.66736359628761,45.4658625514856,33.2907013778984,-3881.26356278652,-1134.02786987983,-1635.57124126107,-8170040.26825105,727273.486311152,-10581.4158912003,-2961.58182928141,-6391.49965012134,-22394830.5934585,5367099.23997445,-3881.33110504745,-1133.91444946058,-1665.67759725192,-8170042.21643253,727272.354978021,-10580.5886890958,-2962.42874979027,-6389.83228652506,-22394876.0593211,5367065.94927307,133.554048148938,126.216096072611,192.748165496097,18796.9904475748,106766.730016737,614.070794354489,602.55050764047,734.512777793609,71797.9302071845,368356.906696928,-0.00668392268709457,0.0598718762658585,10.4121121322048,-0.218079971471496,0.166801183880239,21.8447518770972,0.100050111375091,0.100013197538702,0.102135149054468,12539.369111706,651456.739009856,39459868.8290957,54712.0938975879,1.04409775807435,1.04443518684057e-24,876.802,2,10,0,0,1,0,0
0.435,0.0636173914868925,-0.109249226654518,30.0990827521794,1.87427792077283,1.06624055219547,-0.754651371124749,0.835186441420943,-1.21723685238033,43.7753451445036,26.7594968569158,-3945.01321211856,-1147.01265067894,-1671.00857086179,-8288372.10804895,799221.482143757,-10610.6538694682,-2956.37899527756,-6450.35671202422,-22401302.7366544,5440015.04646689,-3945.07682951004,-1146.90340145229,-1701.10765361397,-8288373.98232687,799220.415903205,-10609.8992180971,-2957.21418171898,-6449.13947517184,-22401346.5119996,5439988.28697003,136.222592736662,128.834732682856,196.051186310407,19128.9705697364,108509.647987804,618.128466699865,606.685346421039,737.90853655884,71824.5590902384,368575.272888032,-0.109695321205157,0.239804001184642,10.4302649366908,-0.235457779529824,0.151098161825125,21.8587312028831,0.106407697667343,0.100791163030454,0.100082893714817,13048.4740123134,650646.916403727,38030258.5592215,65241.8646605261,1.14947351944681,1.14983649558485e-24,858.191,2,10,0,0,1,0,0
0.44,0.0600196854630075,-0.105134580065923,30.0943508811664,1.80221721598447,1.00784926279849,-0.695125907453276,0.82404360625287,-0.659452368902515,41.85120523446,22.3933434344502,-3984.68518681269,-1164.31134736683,-1700.55549613696,-8393277.42372088,771072.722830614,-10574.7411524394,-2963.35362284258,-6491.95131094259,-22387950.0914582,5482679.0130216,-3984.74520649815,-1164.20621278677,-1730.64984701813,-8393279.22593809,771071.714981352,-10574.046026532,-2964.17766644883,-6491.29185857369,-22387991.9426634,5482656.61967817,138.908588654224,131.471200899237,199.367762424381,19461.5210917657,110253.954872607,622.159599083052,610.792192422971,741.28873018108,71790.3353040863,368576.456508466,-0.0591206595301259,-0.0453149240083343,10.3244952449188,-0.177032085534989,0.162218773089862,21.8748177160251,0.106968145922785,0.100714183321987,0.10102825265424,13118.1387086367,649796.240560616,36632361.4390896,78820.6588777375,1.17887098841842,1.17926590866506e-24,842.225,2,10,0,0,1,0,0
0.445,0.0566807545086604,-0.101067614120276,30.0925354677043,1.73178517772758,0.954347914114475,-0.650280261579229,0.815888894335351,-0.0605788896784267,40.5043881331361,20.5841225905827,-4028.82969198154,-1180.65766419464,-1730.53055372107,-8500197.33802913,761916.581987777,-10551.7431440708,-2967.56407370453,-6534.2786747832,-22410121.3521782,5571164.15731754,-4028.88637273605,-1180.55659658052,-1760.62308918878,-8500199.06981431,761915.627639863,-10551.0928638092,-2968.37996259886,-6534.21809589352,-22410161.8565663,5571143.57319495,141.612057031035,134.125385758609,202.697850206797,19794.9660472326,112001.614134451,626.164942873442,614.871612429605,744.653597829433,71968.30459756,369349.432918106,-0.192903760606389,0.10834549216946,10.4162355100515,-0.172654531713334,0.157454835274073,21.8625139755204,0.106389103115146,0.101041405042869,0.100366496511151,13021.2886994258,650139.184276732,35445453.838711,94812.4087730373,1.15982128132661,1.16017711072283e-24,841.697,2,10,0,0,1,0,0
0.45,0.0535298441988933,-0.0970311756976804,30.0936697469549,1.66226834235779,0.903794276370989,-0.619422605690256,0.811718629665524,0.510385320040318,40.411793484801,21.2097840894589,-4084.84094040167,-1194.70726912291,-1762.8617846232,-8613514.6901185,803071.189795037,-10559.7824154111,-2965.23235623043,-6582.54748378004,-22437749.5769118,5956266.21768929,-4084.89447024587,-1194.61023794721,-1792.95545437015,-8613516.35238685,803070.286000761,-10559.1629928055,-2966.04407486009,-6583.05786910008,-22437789.9887053,5956245.0079052,144.332814817217,136.797167645587,206.041396451294,20129.6883358082,113753.558661985,630.144826399151,618.924146922307,748.003319648211,71949.3734582253,369593.702274688,-0.187206751130218,-0.0893092069649375,10.4536303211785,-0.205726828381714,0.133062008946361,21.8846503262284,0.101545621079908,0.100567853708232,0.101453401944608,12722.1099322665,648956.770949884,34221382.5934535,115470.203264733,1.0715088502234,1.07183452429661e-24,835.638,2,10,0,0,1,0,0
0.455,0.0505040293183093,-0.093007143900275,30.0974533943345,1.59320725718124,0.854707811038796,-0.600041223530362,0.810916647029362,0.990164360609622,40.7870749011512,23.1169466888312,-4138.89109688609,-1209.33920541881,-1796.32390740153,-8726510.87653566,838055.802753454,-10563.2939891754,-2964.79406686207,-6633.04976972967,-22450120.5558747,5863630.99671202,-4138.94160091541,-1209.24619827491,-1826.42136079586,-8726512.46974292,838054.948045643,-10562.6939479519,-2965.6049835091,-6634.03993409027,-22450161.3429496,5863607.87976534,147.070747874102,139.486431103093,209.3983565194,20465.1123518707,115507.349918965,634.099751595116,622.950319593469,751.338121874829,72060.2842803399,370146.567884882,-0.0586117711842668,0.202615871145762,10.4090192536792,-0.196275166828741,0.129427382515424,21.8826165666997,0.100556380092781,0.100223415299451,0.100400418778357,13059.6476959545,640087.771851268,33115363.7000982,140633.606591396,1.02335333732471,1.02366097954423e-24,848.115,2,10,0,0,1,0,0
0.46,0.0475625805964863,-0.0889974257231631,30.1033004218006,1.52420391650868,0.806044586692226,-0.585654439221915,0.806028666812891,1.32874741111961,42.0638202411554,25.8577398674695,-4189.88961372077,-1224.42564392599,-1828.65477333652,-8837545.32736111,859540.490104618,-10558.9779190672,-2965.5868829923,-6679.9464134916,-22497022.5169997,5856504.26732224,-4189.93717630137,-1224.33664650026,-1858.75807375832,-8837546.85156503,859539.684060032,-10558.392264628,-2966.39291165911,-6681.27516090272,-22497064.58082,5856478.40958237,149.825740109343,142.193063126995,212.768681689413,20801.9215988966,117266.044804149,638.030180405474,626.950635085112,754.658174610428,72183.1004747567,369810.217903964,0.0061421817182908,0.181664545466964,10.5796903930442,-0.174981203526769,0.13156693865124,21.872992928138,0.100948899652613,0.100164679617892,0.100404913525094,12651.3941985801,620868.719056951,31922878.9691373,176249.684982136,1.03017542366406,1.03048508745924e-24,879.932,2,10,0,0,1,0,0
