run_id,variant,magnet_n,repetition,completed,timestamp_start,timestamp_end,nx,N,Tf,dt,sim_steps_requested,sim_steps_completed,disturbance_time_s,disturbance_applied,perturbation_scale,graph_build_time_s,equilibrium_time_s,correction_factor_fast,correction_time_s,build_ocp_time_s,build_sim_time_s,build_total_time_s,total_wall_time_s,generated_code_bytes,zEq_m,status_ok_count,status_max_iter_count,status_qp_fail_count,status_nonzero_count,diverged,sqp_iter_mean,sqp_iter_max,solve_time_reported_mean_ms,solve_time_reported_median_ms,solve_time_reported_p95_ms,solve_time_reported_max_ms,solve_wall_mean_ms,solve_wall_median_ms,solve_wall_p95_ms,solve_wall_max_ms,sim_wall_mean_ms,sim_wall_max_ms,final_state_error_norm,final_position_error_m,final_angle_norm_deg,rms_state_error_norm,rms_position_error_m,max_position_error_m,max_angle_norm_deg,mean_control_abs,max_control_abs,generated_code_dir,error_message,failure_category,per_run_bytes,per_run_c_lines,per_run_dyn_c_lines
full_n0004_rep01,full,4,1,0,NaT,19-May-2026 21:26:06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Output argument ""c"" (and possibly others) not assigned a value in the execution with ""computeSolenoidRadiusCorrectionFactor"" function.

Error in run_magnet_n_sweep>runSingleCase (line 180)
    correctionFactorFast = computeSolenoidRadiusCorrectionFactor(params_base, 'fast');
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",no_equilibrium,0,0,0
full_n0004_rep02,full,4,2,0,NaT,19-May-2026 21:26:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Output argument ""c"" (and possibly others) not assigned a value in the execution with ""computeSolenoidRadiusCorrectionFactor"" function.

Error in run_magnet_n_sweep>runSingleCase (line 180)
    correctionFactorFast = computeSolenoidRadiusCorrectionFactor(params_base, 'fast');
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",no_equilibrium,0,0,0
full_n0004_rep03,full,4,3,0,NaT,19-May-2026 21:26:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Output argument ""c"" (and possibly others) not assigned a value in the execution with ""computeSolenoidRadiusCorrectionFactor"" function.

Error in run_magnet_n_sweep>runSingleCase (line 180)
    correctionFactorFast = computeSolenoidRadiusCorrectionFactor(params_base, 'fast');
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",no_equilibrium,0,0,0
full_n0006_rep01,full,6,1,1,19-May-2026 21:26:07,19-May-2026 21:27:26,12,10,0.05,0.005,2000,35,5,0,0.05,0.349099,0.385259,0.56440190770214,14.663582,33.109962,30.727209,63.838479,79.489529,16838336,0.0301175269560138,28,0,7,7,1,1,1,1.53845714285714,0.742,6.65,12.259,1.65425714285714,0.774,6.6629,14.637,0.5006,8.738,3114.09888120995,0.0454172808857225,431.800932687692,581.028350128426,0.00913683841300315,0.0454172808857225,431.800932687692,0.956836516139923,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0006_rep01,"",ok,16828507,300883,296969
full_n0006_rep02,full,6,2,1,19-May-2026 21:27:27,19-May-2026 21:28:46,12,10,0.05,0.005,2000,35,5,0,0.05,0.209422,0.04913,0.56440190770214,15.430417,32.602575,30.639467,63.242276,79.068757,33666843,0.0301175269560138,28,0,7,7,1,1,1,1.82945714285714,1.31,4.77449999999999,7.794,1.91445714285714,1.335,4.78519999999999,7.838,0.408742857142857,7.632,3114.09888120995,0.0454172808857225,431.800932687692,581.028350128426,0.00913683841300315,0.0454172808857225,431.800932687692,0.956836516139923,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0006_rep02,"",ok,16828507,300883,296969
full_n0006_rep03,full,6,3,1,19-May-2026 21:28:46,19-May-2026 21:30:04,12,10,0.05,0.005,2000,35,5,0,0.05,0.198251,0.057188,0.56440190770214,14.880348,32.136268,30.646364,62.782736,78.057341,50495382,0.0301175269560138,28,0,7,7,1,1,1,1.83128571428571,1.346,4.92019999999999,7.696,1.92354285714286,1.364,4.93539999999999,7.713,0.403257142857143,8.225,3114.09888120995,0.0454172808857225,431.800932687692,581.028350128426,0.00913683841300315,0.0454172808857225,431.800932687692,0.956836516139923,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0006_rep03,"",ok,16828539,300883,296969
full_n0008_rep01,full,8,1,1,19-May-2026 21:30:04,19-May-2026 21:31:54,12,10,0.05,0.005,2000,34,5,0,0.05,0.194113,0.048544,0.565776750905842,15.817787,47.416396,46.092962,93.509465,109.69998,72738205,0.0303908501858847,28,0,6,6,1,1,1,1.94352941176471,1.6485,2.7434,7.679,2.04526470588235,1.6685,3.42765,7.691,0.486558823529412,8.112,4103.3126391367,0.0239392687646311,582.781310421323,693.650346426538,0.00618710247086771,0.0239392687646311,582.781310421323,0.922418545206582,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0008_rep01,"",ok,22242823,400285,396371
full_n0008_rep02,full,8,2,1,19-May-2026 21:31:54,19-May-2026 21:33:43,12,10,0.05,0.005,2000,34,5,0,0.05,0.206079,0.051107,0.565776750905842,15.42058,47.066607,46.041446,93.108164,108.988718,94981028,0.0303908501858847,28,0,6,6,1,1,1,1.97491176470588,1.6545,3.05745,7.733,2.07905882352941,1.7205,3.94485,7.746,0.480235294117647,8.282,4103.3126391367,0.0239392687646311,582.781310421323,693.650346426538,0.00618710247086771,0.0239392687646311,582.781310421323,0.922418545206582,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0008_rep02,"",ok,22242823,400285,396371
full_n0008_rep03,full,8,3,1,19-May-2026 21:33:43,19-May-2026 21:35:32,12,10,0.05,0.005,2000,34,5,0,0.05,0.172308,0.048163,0.565776750905842,15.164006,47.456576,46.11126,93.567939,109.08408,117223851,0.0303908501858847,28,0,6,6,1,1,1,1.98167647058824,1.6825,2.5314,7.777,2.21844117647059,1.694,4.49870000000001,9.306,0.545176470588235,10.079,4103.3126391367,0.0239392687646311,582.781310421323,693.650346426538,0.00618710247086771,0.0239392687646311,582.781310421323,0.922418545206582,1,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0008_rep03,"",ok,22242823,400285,396371
full_n0010_rep01,full,10,1,1,19-May-2026 21:35:32,19-May-2026 21:37:47,12,10,0.05,0.005,2000,2000,5,1,0.05,0.182186,0.052694,0.564394821465138,15.082025,58.01758,57.028312,115.045995,135.028439,144453990,0.0301191833390181,2000,0,0,0,0,1,1,1.826905,1.761,2.0716,4.184,1.843336,1.773,2.1151,5.411,0.204501,8.928,0.00042877836947863,2.62966735668189e-13,0.0244870394258246,0.11426942476415,0.000142705543677093,0.00236737543042521,0.700088467887247,0.0153272495963123,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0010_rep01,"",ok,27230139,500085,496171
full_n0010_rep02,full,10,2,1,19-May-2026 21:37:48,19-May-2026 21:40:03,12,10,0.05,0.005,2000,2000,5,1,0.05,0.176545,0.052334,0.564394821465138,15.003738,58.31516,56.779638,115.094959,134.893671,171684129,0.0301191833390181,2000,0,0,0,0,1,1,1.7758965,1.73,1.96805,3.378,1.7918925,1.742,1.99215,5.348,0.2131235,9.313,0.00042877836947863,2.62966735668189e-13,0.0244870394258246,0.11426942476415,0.000142705543677093,0.00236737543042521,0.700088467887247,0.0153272495963123,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0010_rep02,"",ok,27230139,500085,496171
full_n0010_rep03,full,10,3,1,19-May-2026 21:40:03,19-May-2026 21:42:18,12,10,0.05,0.005,2000,2000,5,1,0.05,0.182076,0.050986,0.564394821465138,14.907081,58.729427,56.692542,115.422077,135.07437,198914268,0.0301191833390181,2000,0,0,0,0,1,1,1.769783,1.731,1.927,3.325,1.785277,1.742,1.95,5.732,0.1962005,9.273,0.00042877836947863,2.62966735668189e-13,0.0244870394258246,0.11426942476415,0.000142705543677093,0.00236737543042521,0.700088467887247,0.0153272495963123,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0010_rep03,"",ok,27230139,500085,496171
full_n0012_rep01,full,12,1,1,19-May-2026 21:42:18,19-May-2026 21:45:09,12,10,0.05,0.005,2000,2000,5,1,0.05,0.175531,0.059777,0.564401907475815,14.316226,76.26852,75.013787,151.282423,171.185793,231605281,0.0301175269560138,2000,0,0,0,0,1,1,2.138223,2.085,2.37805,4.026,2.1550665,2.096,2.40505,6.451,0.239943000000001,9.87,0.000428492048736825,2.09665965149434e-11,0.0244705689040676,0.114481651855115,0.00014255775732366,0.00236745358822248,0.700346598596787,0.0152632461025309,0.999999999999998,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0012_rep01,"",ok,32691013,599407,595493
full_n0012_rep02,full,12,2,1,19-May-2026 21:45:09,19-May-2026 21:48:01,12,10,0.05,0.005,2000,2000,5,1,0.05,0.176007,0.056841,0.564401907475815,14.540286,75.808736,75.369536,151.178379,171.285174,264296294,0.0301175269560138,2000,0,0,0,0,1,1,2.1328165,2.076,2.38555,3.981,2.1493635,2.088,2.42715,6.317,0.237435,9.505,0.000428492048736825,2.09665965149434e-11,0.0244705689040676,0.114481651855115,0.00014255775732366,0.00236745358822248,0.700346598596787,0.0152632461025309,0.999999999999998,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0012_rep02,"",ok,32691013,599407,595493
full_n0012_rep03,full,12,3,1,19-May-2026 21:48:01,19-May-2026 21:50:52,12,10,0.05,0.005,2000,2000,5,1,0.05,0.179567,0.055515,0.564401907475815,13.918275,76.070301,75.393575,151.463977,171.151381,296987307,0.0301175269560138,2000,0,0,0,0,1,1,2.2000255,2.117,2.56405,5.251,2.2176755,2.129,2.5973,6.664,0.257135,10.527,0.000428492048736825,2.09665965149434e-11,0.0244705689040676,0.114481651855115,0.00014255775732366,0.00236745358822248,0.700346598596787,0.0152632461025309,0.999999999999998,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0012_rep03,"",ok,32691013,599407,595493
full_n0016_rep01,full,16,1,1,19-May-2026 21:50:52,19-May-2026 21:55:26,12,10,0.05,0.005,2000,2000,5,1,0.05,0.183456,0.064265,0.564394454152293,12.312537,126.639647,127.875395,254.51515,273.928192,340120609,0.0301190191978034,2000,0,0,0,0,1,1,2.7872715,2.706,3.26425,5.261,2.8055525,2.717,3.32005,7.378,0.331548000000001,10.122,0.000428598266364679,3.51912249499412e-12,0.024476675235481,0.114495163009433,0.000142643693761487,0.00236743605875948,0.700618074530659,0.0153086522822904,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0016_rep01,"",ok,43133302,798761,794847
full_n0016_rep02,full,16,2,1,19-May-2026 21:55:26,19-May-2026 22:00:07,12,10,0.05,0.005,2000,2000,5,1,0.05,0.179566,0.065333,0.564394454152293,12.827866,131.870396,128.296474,260.166985,280.268883,383253911,0.0301190191978034,2000,0,0,0,0,1,1,2.84596,2.756,3.36115,6.5,2.8659415,2.768,3.39435,7.886,0.341611500000001,10.907,0.000428598266364679,3.51912249499412e-12,0.024476675235481,0.114495163009433,0.000142643693761487,0.00236743605875948,0.700618074530659,0.0153086522822904,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0016_rep02,"",ok,43133302,798761,794847
full_n0016_rep03,full,16,3,1,19-May-2026 22:00:07,19-May-2026 22:04:39,12,10,0.05,0.005,2000,2000,5,1,0.05,0.183578,0.070598,0.564394454152293,12.684573,126.264644,126.318227,252.58298,272.441396,426387213,0.0301190191978034,2000,0,0,0,0,1,1,2.812777,2.743,3.2541,4.466,2.8320175,2.756,3.28925,8.162,0.3343,16.075,0.000428598266364679,3.51912249499412e-12,0.024476675235481,0.114495163009433,0.000142643693761487,0.00236743605875948,0.700618074530659,0.0153086522822904,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0016_rep03,"",ok,43133302,798761,794847
full_n0020_rep01,full,20,1,1,19-May-2026 22:04:39,19-May-2026 22:11:14,12,10,0.05,0.005,2000,2000,5,1,0.05,0.177437,0.07818,0.564394817323794,15.033853,185.813028,184.894604,370.707767,394.373806,483118946,0.0301191833390181,2000,0,0,0,0,1,1,3.4704225,3.367,4.0683,7.373,3.490792,3.379,4.1124,8.987,0.4017635,11.189,0.000428612034416052,2.62824486593481e-13,0.0244774666078673,0.114504451136279,0.000142652978881019,0.00236738876464579,0.700666715515277,0.0153150619093505,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0020_rep01,"",ok,56731733,997557,993643
full_n0020_rep02,full,20,2,1,19-May-2026 22:11:14,19-May-2026 22:17:50,12,10,0.05,0.005,2000,2000,5,1,0.05,0.182164,0.073661,0.564394817323794,15.389649,185.958596,185.218644,371.177381,395.451278,539850679,0.0301191833390181,2000,0,0,0,0,1,1,3.5657435,3.449,4.29825,9.344,3.5870215,3.463,4.3521,9.423,0.4230565,11.659,0.000428612034416052,2.62824486593481e-13,0.0244774666078673,0.114504451136279,0.000142652978881019,0.00236738876464579,0.700666715515277,0.0153150619093505,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0020_rep02,"",ok,56731733,997557,993643
full_n0020_rep03,full,20,3,1,19-May-2026 22:17:50,19-May-2026 22:24:26,12,10,0.05,0.005,2000,2000,5,1,0.05,0.19049,0.073756,0.564394817323794,15.742461,186.50678,185.354116,371.86101,396.28938,596582428,0.0301191833390181,2000,0,0,0,0,1,1,3.4798875,3.36,4.07,7.868,3.499558,3.372,4.10835,9.093,0.412499,11.576,0.000428612034416052,2.62824486593481e-13,0.0244774666078673,0.114504451136279,0.000142652978881019,0.00236738876464579,0.700666715515277,0.0153150619093505,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0020_rep03,"",ok,56731749,997557,993643
full_n0030_rep01,full,30,1,1,19-May-2026 22:24:26,19-May-2026 22:37:51,12,10,0.05,0.005,2000,2000,5,1,0.05,0.181937,0.094134,0.564394803908671,15.728217,387.817118,388.001172,775.818396,804.548278,681700325,0.0301191786658315,2000,0,0,0,0,1,1,5.2603925,5.07,6.2813,11.835,5.2828625,5.085,6.33385,11.927,0.7641315,14.859,0.000428611605109177,9.72347353416381e-14,0.0244774419327343,0.114504157422843,0.00014265270941618,0.00236739065284935,0.700665266706591,0.0153148605042932,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0030_rep01,"",ok,85117897,1496127,1492213
full_n0030_rep02,full,30,2,1,19-May-2026 22:37:51,19-May-2026 22:51:16,12,10,0.05,0.005,2000,2000,5,1,0.05,0.18058,0.095,0.564394803908671,15.615058,388.662761,386.203317,774.866185,803.848166,766818222,0.0301191786658315,2000,0,0,0,0,1,1,5.3570495,5.159,6.2972,29.475,5.3817565,5.175,6.3375,29.547,0.831751,14.436,0.000428611605109177,9.72347353416381e-14,0.0244774419327343,0.114504157422843,0.00014265270941618,0.00236739065284935,0.700665266706591,0.0153148605042932,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0030_rep02,"",ok,85117897,1496127,1492213
full_n0030_rep03,full,30,3,1,19-May-2026 22:51:16,19-May-2026 23:04:48,12,10,0.05,0.005,2000,2000,5,1,0.05,0.181842,0.100646,0.564394803908671,15.53563,391.813299,391.214864,783.028309,811.680524,851936119,0.0301191786658315,2000,0,0,0,0,1,1,5.296002,5.147,6.29575,13.706,5.3202765,5.164,6.3619,13.782,0.7694935,13.421,0.000428611605109177,9.72347353416381e-14,0.0244774419327343,0.114504157422843,0.00014265270941618,0.00236739065284935,0.700665266706591,0.0153148605042932,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0030_rep03,"",ok,85117897,1496127,1492213
full_n0040_rep01,full,40,1,1,19-May-2026 23:04:48,19-May-2026 23:28:16,12,10,0.05,0.005,2000,2000,5,1,0.05,0.183831,0.115105,0.564394806949419,15.21727,690.953087,681.593888,1372.547199,1406.905981,965156330,0.0301191786658315,2000,0,0,0,0,1,1,7.6140625,7.211,9.13855,39.216,7.652879,7.231,9.3156,48.18,1.3551885,20.454,0.000428611604912186,9.7241659555662e-14,0.0244774419214135,0.11450415621104,0.000142652708087869,0.00236739064785851,0.700665266907109,0.0153148599751763,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0040_rep01,"",ok,113220211,1993497,1989583
full_n0040_rep02,full,40,2,1,19-May-2026 23:28:16,19-May-2026 23:51:39,12,10,0.05,0.005,2000,2000,5,1,0.05,0.199152,0.368131,0.564394806949419,15.593803,681.193855,686.852134,1368.046379,1402.673887,1078376541,0.0301191786658315,2000,0,0,0,0,1,1,7.3760175,7.117,8.60325,19.665,7.4204155,7.138,8.7195,35.001,1.418131,16.968,0.000428611604912186,9.7241659555662e-14,0.0244774419214135,0.11450415621104,0.000142652708087869,0.00236739064785851,0.700665266907109,0.0153148599751763,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0040_rep02,"",ok,113220211,1993497,1989583
full_n0040_rep03,full,40,3,1,19-May-2026 23:51:39,20-May-2026 00:15:13,12,10,0.05,0.005,2000,2000,5,1,0.05,0.189607,0.123055,0.564394806949419,15.024496,694.309533,685.506809,1379.816477,1413.674342,1191596752,0.0301191786658315,2000,0,0,0,0,1,1,7.4002645,7.085,8.94005,25.803,7.4382205,7.105,9.17625,25.91,1.4310985,21.276,0.000428611604912186,9.7241659555662e-14,0.0244774419214135,0.11450415621104,0.000142652708087869,0.00236739064785851,0.700665266907109,0.0153148599751763,0.999999999999985,/home/mariujf/n_sweep/isolated_experiment2/results_magnet_n_sweep/generated_code/full_n0040_rep03,"",ok,113220211,1993497,1989583
full_n0060_rep01,full,60,1,0,NaT,20-May-2026 00:19:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Error using AcadosOcpSolver/compile_ocp_shared_lib (line 839)
Building templated code as shared library failed.
Got status 2, result: cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_0_fun.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_0_fun.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_0_fun_jac_ut_xt.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_0_fun_jac_ut_xt.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_fun.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_fun.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_fun_jac_ut_xt.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_fun_jac_ut_xt.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_e_fun.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_e_fun.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_e_fun_jac_ut_xt.o
maglev_nmpc_full_n0060_rep01_cost/maglev_nmpc_full_n0060_rep01_cost_y_e_fun_jac_ut_xt.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o acados_solver_maglev_nmpc_full_n0060_rep01.o acados_solver_maglev_nmpc_full_n0060_rep01.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_model/maglev_nmpc_full_n0060_rep01_impl_dae_fun.o
maglev_nmpc_full_n0060_rep01_model/maglev_nmpc_full_n0060_rep01_impl_dae_fun.c
cc -fPIC -std=c99   -O2 -I/home/mariujf/acados/include -I/home/mariujf/acados/include/acados -I/home/mariujf/acados/include/blasfeo/include
-I/home/mariujf/acados/include/hpipm/include  -c -o maglev_nmpc_full_n0060_rep01_model/maglev_nmpc_full_n0060_rep01_impl_dae_fun_jac_x_xdot_z.o
maglev_nmpc_full_n0060_rep01_model/maglev_nmpc_full_n0060_rep01_impl_dae_fun_jac_x_xdot_z.c
cc: fatal error: Killed signal terminated program cc1
compilation terminated.
make: *** [<builtin>: maglev_nmpc_full_n0060_rep01_model/maglev_nmpc_full_n0060_rep01_impl_dae_fun_jac_x_xdot_z.o] Error 1


Error in AcadosOcpSolver (line 162)
                obj.compile_ocp_shared_lib(code_export_directory);
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep>runSingleCase (line 198)
    ocp_solver = AcadosOcpSolver(setup.ocp);
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",compiler_killed,0,0,0
reduced_n0004_rep01,reduced,4,1,0,NaT,20-May-2026 13:19:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Output argument ""c"" (and possibly others) not assigned a value in the execution with ""computeSolenoidRadiusCorrectionFactor"" function.

Error in run_magnet_n_sweep>runSingleCase (line 206)
    correctionFactorFast = computeSolenoidRadiusCorrectionFactor(params_base, 'fast');
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",no_equilibrium,0,0,0
reduced_n0004_rep02,reduced,4,2,0,NaT,20-May-2026 13:19:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"Output argument ""c"" (and possibly others) not assigned a value in the execution with ""computeSolenoidRadiusCorrectionFactor"" function.

Error in run_magnet_n_sweep>runSingleCase (line 206)
    correctionFactorFast = computeSolenoidRadiusCorrectionFactor(params_base, 'fast');
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Error in run_magnet_n_sweep (line 83)
                result = runSingleCase(cfg, variant, magnet_n, rep, run_id);
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",no_equilibrium,0,0,0
