t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,x_dot_est,y_dot_est,z_dot_est,err_x,err_y,err_z,err_x_dot,err_y_dot,err_z_dot,x_std,y_std,z_std,x_dot_std,y_dot_std,z_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.465,0.0446906191496912,-0.0850311739011669,30.1104203336703,1.45540020788766,0.757414549380402,-0.572275645279172,0.793512817732477,1.49503410290115,43.0612425757726,28.2440845120496,0.347267050353622,-0.0559588725897132,30.150446969431,17.2024928080316,4.97404252829507,-1.94639434163772,0.302576431203931,0.0290723013114538,0.0400266357606614,17.7747684533108,4.18052971056259,-3.44142844453887,0.191609452767947,0.191610851104025,0.100771953421284,13.5927551913373,13.5930430417291,10.9664511114721,0.194958101780959,0.0912164316385856,10.3525445453357,-0.0738839669235749,0.111776182742107,10.5186606352332,0.130341343559935,0.130342278224181,0.135511199343418,5.79989800278993,3.11817149787514,23609.6374663973,5.04653481625131e-36,1.08184408890647,5.29994234859667e-24,644.55,2,6,0,0,1,0,1
0.47,0.0418942810709264,-0.081158834443919,30.1179210318418,1.38762374637434,0.709093796601592,-0.555360556285901,0.768264817923131,1.47981599953117,42.9709597098356,29.5629326621767,0.185067301221122,-0.0631059061626346,30.0808333535318,5.88126092956555,3.72492763389457,-5.87060917152921,0.143173020150196,0.0180529282812844,-0.0370876783100417,6.43662148585146,2.95666281597144,-7.35042517106039,0.1913362736334,0.191375304494893,0.100635361998098,13.5785672071888,13.5808382446526,10.9490465942799,-0.128055476508515,0.0801726905284123,10.3453592497186,0.0695906946301328,0.105975239779166,10.4398783761786,0.130954917251423,0.130961990747553,0.136292483845363,2.7829849795525,1.12314167441169,23538.4616014555,5.01888346190269e-36,1.08455653844037,5.46331361573403e-24,641.679,2,6,0,0,1,0,1
0.475,0.039198674362326,-0.0774492365552454,30.124918945213,1.32229716650765,0.661861681616066,-0.531769632421133,0.727924454574558,1.29566583193396,40.8623063203191,29.239945306506,0.161634462986273,-0.367081166086422,29.964794587921,4.20751095055399,-14.3959349367598,-9.69134228583978,0.122435788623947,-0.289631929531176,-0.160124357291964,4.73928058297512,-15.1238593913343,-10.9870081177737,0.190724007733078,0.190761380821303,0.100234518218475,13.5633520252309,13.5649235345629,10.9440612210309,-0.0405729916237832,-0.164640055056781,10.2480899342861,-0.000114691719588578,0.0967483923876656,10.3758097534067,0.131214630398668,0.131218056442297,0.136478334109053,4.93819762236122,5.44070276276323,23564.2435400421,4.93021602737664e-36,1.08184959038068,5.52178029665984e-24,641.504,2,6,0,0,1,0,1
0.48,0.03664261811695,-0.0739773492350992,30.1306420133213,1.26109631467266,0.616787684844047,-0.499107625688064,0.672347187968245,0.974225419108905,36.7389226835328,27.3791794939527,0.114437426076956,-0.221157135109451,30.077867341722,1.40968733994202,-4.47917455591653,1.61816427191922,0.077794807960006,-0.147179785874352,-0.0527746715993441,1.90879496563008,-5.15152174388478,0.643938852810319,0.189723340238384,0.18974207431851,0.0996192430841495,13.5445025269999,13.5443747797152,10.9461734879101,-0.0655026516634311,0.139164286476894,10.5160995620994,-0.00645646095643527,-0.042697075890201,10.283576335678,0.131544748515255,0.131542635323532,0.136790508158567,5.02171572326696,1.452389512037,23680.6457781196,4.77011277143582e-36,1.08200057273905,5.60250994747727e-24,644.762,2,6,0,0,1,0,1
0.485,0.0342704955941451,-0.0708065296645381,30.1345132602461,1.20555834314464,0.574992079568149,-0.457532386504775,0.606347941245014,0.561222467232383,30.5071813221681,23.9014064763341,-0.148940501254687,-0.443175031919898,30.1673991858803,-13.5524037122773,-17.2440553368584,6.47804910937958,-0.183210996848832,-0.37236850225536,0.0328859256342601,-13.0948713257725,-17.8504032781035,5.9168266421472,0.190118492510727,0.190132379921176,0.0998390700353111,13.5637129591922,13.5636627334059,10.9745572968621,-0.248598009823967,-0.140837200531856,10.5115816793322,-0.026137938175806,0.0213592159957949,10.3942253019365,0.130706077506555,0.130704622194986,0.13575462088576,5.18194609757842,5.39168782511894,23789.1972047195,4.81521519922627e-36,1.07883222088788,5.37874812804107e-24,647.656,2,6,0,0,1,0,1
0.49,0.0321253613212098,-0.0679734865477955,30.1362054041562,1.15684619701519,0.537622464305217,-0.407438026441874,0.53587396493351,0.109958265319655,23.184033039199,19.2975777689956,-0.166389895550208,-0.624035385097684,30.1616902462324,-12.610639344448,-26.2005799192066,3.27415121325789,-0.198515256871417,-0.556061898549888,0.0254848420761164,-12.2032013180061,-26.7364538841401,3.16419294793823,0.190943927993156,0.190936508653242,0.100383654650703,13.5846680457361,13.5836115343063,10.981685031031,-0.0972265848209882,-0.156240540198091,10.4146942027592,-0.138138417048647,-0.0778651621064605,10.468284602339,0.130410954749267,0.130416638483182,0.135539827555801,0.615584286470922,10.1610879773969,23758.6990549323,4.93095976867175e-36,1.08076177233101,5.31397647362637e-24,647.22,2,6,0,0,1,0,1
0.495,0.0302443613511941,-0.0654815314729758,30.1356612848009,1.11519539743208,0.505507723744464,-0.350844907528314,0.468503271669885,-0.325725304211394,15.9278623424915,14.0123490543058,-0.341451543984206,-0.463373759017859,30.2229624928236,-21.1582213172908,-14.7025056722491,4.57767723411823,-0.3716959053354,-0.397892227544883,0.0873012080226422,-20.8073764097625,-15.171008943919,4.90340253832963,0.191265335433006,0.191227622577204,0.100627690660873,13.5868078999046,13.5839167041714,10.9655214997188,-0.230928034800266,0.0808384395658057,10.5087018113196,-0.139855507540527,-0.157786732794208,10.4533896402878,0.130680698926406,0.130689272720512,0.135958634731012,3.98664884943165,9.87888033161548,23655.9177394576,4.98116733137954e-36,1.08245638002935,5.39157105455223e-24,646.079,2,6,0,0,1,0,1
0.5,0.0286520058936307,-0.0632981808562924,30.1330808045406,1.08006247319973,0.479252581588824,-0.29086227883753,0.411166232199785,-0.697705689856998,10.2196812780361,8.75334082730888,-0.144934661721672,-0.459068208458539,30.2074320278917,-7.60113254152639,-13.9610572976618,0.519389253174277,-0.173586667615303,-0.395770027602247,0.0743512233510844,-7.31027026268886,-14.3722235298615,1.21709494303128,0.191747063853921,0.191705914612337,0.100887953049371,13.5924789205705,13.5909907242601,10.960559585694,0.0342858450465037,-0.0249660957749177,10.4322813546388,-0.210699837297499,-0.0873269858134826,10.4928394762814,0.130517168887726,0.130522940915307,0.135742999746147,3.95087454017215,6.96100458378571,23563.8464838132,5.06951732375614e-36,1.08214025715206,5.34731521944895e-24,629.898,2,6,0,0,1,0,1
0.505,0.027354423506978,-0.0613615667973727,30.1288779996533,1.04992538508631,0.458858130580441,-0.23182274988967,0.368847505600718,-0.969168178581466,6.85233182006686,3.94547107075888,-0.204245707447974,-0.285388852559332,30.1954614175667,-10.6669780617924,-3.6968411640568,-2.04258231503852,-0.231600130954952,-0.224027285761959,0.0665834179133032,-10.4351553119027,-4.06568866965751,-1.07341413645705,0.191777136800193,0.191742129572679,0.100871200983554,13.5876843061853,13.5865158579354,10.9525050922008,-0.137108945426813,0.108130006014067,10.4375548648879,-0.120148096253663,-0.0886429468840242,10.4660445903652,0.130746886778877,0.130755569581603,0.135999550523812,2.32780632904773,4.83147733327896,23491.9005362145,5.09252643957695e-36,1.08298181359279,5.40556122346574e-24,648.537,2,6,0,0,1,0,1
0.51,0.0263355210347581,-0.0595947247106705,30.1236156350172,1.02296074419017,0.443987248204298,-0.178367355164871,0.342676519525647,-1.11793463997259,6.02516935776032,0.00658935613101601,-0.126108968566302,-0.120282765908511,30.166738416208,-5.53934545163214,4.82857122108508,-4.48080755332697,-0.15244448960106,-0.0606880411978401,0.0431227811908165,-5.36097809646728,4.48589470155943,-3.36287291335438,0.191636589944497,0.191609798120688,0.10073869638838,13.5813116922469,13.5810072567433,10.9524105936045,-0.0371053157901925,0.131972847071832,10.414458084966,-0.143682071045277,-0.0165552775292167,10.4454556652807,0.130837678039346,0.130839360849817,0.13605096996082,2.00839149295339,2.41971119503002,23480.4353631536,5.08589036243653e-36,1.08248173702883,5.42408421562104e-24,649.272,2,6,0,0,1,0,1
0.515,0.0255577626368698,-0.0579266316598887,30.1179282707204,0.997241571261893,0.433555492899945,-0.134519255352934,0.329138357653588,-1.13771974592652,7.64539426092508,-2.67194918652873,-0.145044443805215,0.0242345058727116,30.1629615755965,-6.66842527434389,11.3461427283807,-4.45414976300586,-0.170602206442085,0.0821611375326003,0.045033304876093,-6.53390601899096,11.0170043707271,-3.31643001707934,0.191335976641849,0.191321878623162,0.100535765306664,13.5738924255216,13.574159410052,10.9550136012834,-0.100556913983093,0.147632614549329,10.4425249759518,-0.107380751145718,0.0502664152541721,10.4164039699494,0.13094231505492,0.130940490682781,0.136147163807376,0.590768941018049,2.29936200088841,23510.0982920834,5.04729382508224e-36,1.08244895657267,5.44884522284157e-24,635.964,2,6,0,0,1,0,1
0.52,0.0249635678269736,-0.0563064739088468,30.1124444564018,0.971402470712237,0.426403385376261,-0.104337040000693,0.323565869613675,-1.03719944574037,10.5346752690924,-4.05944446096502,-0.0554679813722634,-0.0630662347639447,30.1343400639783,-1.41400157524441,4.09721888029404,-5.56396009866391,-0.0804315491992369,-0.00675976085509791,0.0218956075764346,-1.30966453524372,3.77365301068036,-4.52676065292354,0.191165625400807,0.191158927837151,0.100433681976987,13.571637043094,13.5720365567411,10.9614947136145,-0.0149737388227067,-0.0090693390728942,10.4051631746165,-0.114715215062558,0.107655200430371,10.4140235791093,0.130881844841238,0.130878744433559,0.136062018427264,1.38009693125574,1.01148749472145,23557.5260837893,5.02157970405688e-36,1.08148654790862,5.432003721221e-24,639.089,2,6,0,0,1,0,1
0.525,0.0244833195585962,-0.0547133253828446,30.107717115249,0.94494365403988,0.421060127159764,-0.0886153880327906,0.318514186584284,-0.837699506938042,13.7803919601937,-3.91507219058143,-0.0951201359880909,0.00562240414360299,30.2967034500844,-4.20160698354562,6.97617235562904,3.99222331091668,-0.119603455546687,0.0603357295264476,0.188986334835429,-4.11299159551283,6.65765816904475,4.82992281785473,0.190907216019956,0.190910559173799,0.10030941764347,13.5676526283658,13.5681313047401,10.9616615586554,-0.10458629406462,0.103651324170621,10.6715708119124,-0.0745296521164074,0.0640319896711957,10.3923806899683,0.13096242063019,0.130963459546181,0.136173471283023,4.35115919865295,4.57879634693316,23594.7546026273,4.97683782320902e-36,1.08146521216423,5.45473863618861e-24,639.912,2,6,0,0,1,0,1
0.53,0.0240474786428975,-0.0531585279955226,30.1041696331735,0.918123334348697,0.416079270317602,-0.0865358568522221,0.308359219109276,-0.569262086650558,16.1710863569912,-2.28214611543216,0.00120086142625525,0.0121772241740513,30.1399149856342,1.26172210320379,6.17462318887475,-8.74581620799547,-0.0228466172166423,0.0653357521695739,0.0357453524606755,1.34825796005601,5.86626396976548,-8.17655412134492,0.191870429365141,0.191875828499377,0.100888883628274,13.5925151665497,13.5929405476221,10.9790874843732,0.00514955130693712,0.067980620830066,10.2754839379311,-0.0926655209261264,0.090599276561466,10.5350462582223,0.130167322668725,0.130169121192804,0.135265820036149,4.28142389073481,1.51915306466574,23579.707529092,5.12759941289696e-36,1.07993947893122,5.25284974567911e-24,651.595,2,6,0,0,1,0,1
0.535,0.0235968420096789,-0.0516768456440583,30.1020631700973,0.891926884513966,0.410127644306395,-0.094746170488555,0.289208503024325,-0.266188816860339,16.6478159181273,0.540147624844029,0.103019736531468,0.103946409755479,29.9706064101881,6.44204045697732,10.558494226542,-15.656719617715,0.0794228945217889,0.155623255399537,-0.131456759909169,6.53678662746587,10.2692857235177,-15.3905308008546,0.191216153654941,0.191226492087581,0.100563200159303,13.5709684608647,13.5714435531334,10.949122955956,0.0307112636055013,0.140067521530957,10.2074380962649,-0.0491635991338645,0.090668825398395,10.3896816720432,0.131177752009456,0.131180651789445,0.13654477943909,2.29800848914994,3.41690230777312,23519.0275800575,5.02556052495443e-36,1.08370923640383,5.52086123985922e-24,636.644,2,6,0,0,1,0,1
0.54,0.0230936122192219,-0.0503173504781158,30.1014860589977,0.867619186597924,0.402446895255254,-0.107948580370085,0.25916055035203,0.0372885754356496,15.3829252731001,3.98811753767167,0.298640900708679,0.134340694267079,29.9083980876354,16.6241474160807,11.0947134709571,-11.8219282475921,0.275547288489457,0.184658044745195,-0.193087971362298,16.7320959964508,10.835552920605,-11.8592168230278,0.18981042926165,0.189827240017926,0.099713334035426,13.5399670083404,13.5405489883349,10.9345952823935,0.128414009749528,0.110644822823921,10.2807065684329,-0.00334616151446479,0.128934141646357,10.2543693536491,0.131739093940535,0.131742470894248,0.137108298033846,1.05536109499535,6.79449953646647,23609.7289369719,4.80110509672067e-36,1.08343434123847,5.6624476558928e-24,639.444,2,6,0,0,1,0,1
0.545,0.0225309102317797,-0.049124921115775,30.1023636602777,0.846502861463605,0.39278005086162,-0.118946778408386,0.221802782005064,0.310744496941237,12.1543334738747,7.29507071382927,0.206926955890971,0.198650275367213,29.8918669865224,9.27168534734923,13.7582053117954,-5.39164922264125,0.184396045659191,0.247775196482988,-0.210496673755334,9.39063212575761,13.5364025297903,-5.70239371958249,0.188903690144329,0.188939373165901,0.0991549133075281,13.5300688558405,13.5315978480474,10.9515693174511,-0.0619467617022969,0.146505833945676,10.2882210088882,0.0822863801561115,0.139709880610189,10.2301987518696,0.131545269201566,0.131548495559417,0.136757995277341,1.38860985284602,7.42929219449398,23807.2582886487,4.64453183242265e-36,1.08126565582156,5.60042281159757e-24,646.99,2,6,0,0,1,0,1
0.55,0.0219370375494093,-0.0481280350418916,30.1044850814486,0.829424429502316,0.381728895967551,-0.120714614045532,0.180176766779781,0.530593219907611,7.91494531177058,9.60131168530675,-0.103810843186121,0.119201710470955,29.9508599442722,-9.68472171292533,7.93678410667031,3.70967950967762,-0.12574788073553,0.167329745512846,-0.1536251371764,-9.5640070988798,7.75660733989053,3.17908628977001,0.1885906201497,0.188622739241407,0.0989992543978329,13.5361665903654,13.5371031317316,10.9685818334209,-0.256450327833137,0.0429100278991815,10.3574700187961,0.0380768356645021,0.165343720811005,10.2414000094108,0.131297372729879,0.131298905741211,0.136434248452706,6.62300200356527,5.14063621072236,23968.1045910679,4.56607567033432e-36,1.07981294793267,5.53198473102766e-24,653.652,2,6,0,0,1,0,1
0.555,0.0213721624536971,-0.0473348829411388,30.1075410620249,0.816688010482821,0.370603475921582,-0.107388956464918,0.139474437777519,0.68140526458027,3.50159711389606,10.1149955281407,-0.183142966400635,0.0542336117039666,30.0219977413727,-12.8742246315099,3.80240048536834,9.81194325523577,-0.204515128854332,0.101568494645105,-0.0855433206521858,-12.766835675045,3.66292604759082,9.1305379906555,0.189024351643653,0.189043409425624,0.0992981583217611,13.5559164902537,13.5564902386869,10.9770263356256,-0.126995617063168,0.0406068967306153,10.3873717939256,-0.101776895400268,0.126622427319074,10.3106060889512,0.13087614253414,0.130882629282969,0.136016997398661,0.784703273445835,4.31704286100471,24019.4392405806,4.59753173794627e-36,1.08101267030092,5.4282145655822e-24,631.279,2,6,0,0,1,0,1
