t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,alpha_est,beta_est,x_dot_est,y_dot_est,z_dot_est,alpha_dot_est,beta_dot_est,err_x,err_y,err_z,err_alpha,err_beta,err_x_dot,err_y_dot,err_z_dot,err_alpha_dot,err_beta_dot,x_std,y_std,z_std,alpha_std,beta_std,x_dot_std,y_dot_std,z_dot_std,alpha_dot_std,beta_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.525,0.0244833195585962,-0.0547133253828446,30.107717115249,0.94494365403988,0.421060127159764,-0.0886153880327906,0.318514186584284,-0.837699506938042,13.7803919601937,-3.91507219058143,-351.885456741493,151.606318187721,5.82304547563803,39951.7940622011,87819.8821750133,-1356197.23622157,443773.679267184,6628.69865794818,62390478.8052713,102634832.264934,-351.909940061051,151.661031513104,-24.284671639611,39950.8491185471,87819.4611148862,-1356197.14760618,443773.360752997,6629.53635745511,62390465.0248793,102634836.180006,21.5771239306087,20.6930248759967,0.628868957656551,5455.5167381896,5383.64887872193,12292.1849818506,12135.3294875335,3129.56848925043,6999257.6411787,6917048.08346352,-0.10458629406462,0.103651324170621,10.6715708119124,-7.82437302302711,1.31166301021016,10.5174538438085,2.36608017299517,2.34907637205627,1.39068711200776,10.910211291279,26443.2139384868,2.25118533446925e+15,30.9602906632388,2.90495513820534,5.96433640686954e-17,31.115,0,10,0,0,1,0,0
0.53,0.0240474786428975,-0.0531585279955226,30.1041696331735,0.918123334348697,0.416079270317602,-0.0865358568522221,0.308359219109276,-0.569262086650558,16.1710863569912,-2.28214611543216,-364.751598329716,158.097203850022,4.86353063743251,41689.707122513,91107.470886559,-1365698.28314119,444996.451397977,6283.28447695677,61646894.3604476,102273910.792832,-364.775645808359,158.150362378018,-25.240638995741,41688.7889991786,91107.0548072887,-1365698.19660533,444996.143038758,6283.85373904342,61646878.1893613,102273913.074978,21.8219447898213,20.9341888813934,0.635615087940295,5519.10846721802,5444.74322934773,12373.6948723638,12214.6968929382,3139.58260499219,7005106.42789705,6922648.86796499,0.00514955130693712,0.067980620830066,10.2754839379311,-8.01415105277989,1.46891270590145,10.8063080485057,2.36609404869718,2.3490899892582,1.3906936767233,12.1161738947999,27257.496838196,2.25494533193024e+15,33.1482110355918,2.90496189735668,5.96453169036603e-17,34.85,0,10,0,0,1,0,0
0.535,0.0235968420096789,-0.0516768456440583,30.1020631700973,0.891926884513966,0.410127644306395,-0.094746170488555,0.289208503024325,-0.266188816860339,16.6478159181273,0.540147624844029,-377.881166643562,164.854432719847,4.38261850988511,43414.4379490759,94401.4666353889,-1375219.99098602,446277.646074685,6087.35924450025,60817064.3842213,101809964.869308,-377.904763485572,164.906109565491,-25.7194446602122,43413.5460221913,94401.0565077446,-1375219.89623985,446277.356866182,6087.62543331711,60817047.7364054,101809964.32916,22.0698423045312,21.1783180479346,0.642450164832897,5583.48174436985,5506.60505493602,12454.8488533867,12293.7057931652,3149.4880762354,7010010.95766083,6927344.52810129,0.0307112636055013,0.140067521530957,10.2074380962649,-8.00414036095174,1.47448552333454,10.4337156043048,2.36610841112742,2.34910406295672,1.39070019512197,11.9466307901918,27435.5295956174,2.25811755848409e+15,35.4594195301948,2.90497006759453,5.96473132770766e-17,40.333,0,10,0,0,1,0,0
0.54,0.0230936122192219,-0.0503173504781158,30.1014860589977,0.867619186597924,0.402446895255254,-0.107948580370085,0.25916055035203,0.0372885754356496,15.3829252731001,3.98811753767167,-390.825799743408,171.286925600313,4.10896306621802,45132.4832668887,97703.4715502998,-1384616.48209595,447426.45863876,5940.17194157509,59962998.7165027,101281089.395831,-390.848893355627,171.337242950792,-25.9925229927797,45131.6156477021,97703.0691034045,-1384616.37414737,447426.19947821,5940.13465299965,59962983.3335775,101281085.407714,22.3204232595852,21.4250237033208,0.649363357849073,5648.53408428069,5569.13623172611,12535.5773697908,12372.2888537933,3159.28612128484,7014081.95099142,6931242.03587337,0.128414009749528,0.110644822823921,10.2807065684329,-8.08117267673679,1.59049176953729,10.3897043666496,2.36612366587116,2.34911897905597,1.39070667154644,12.4848071183346,27330.1509861,2.26074259845081e+15,37.8993070731471,2.90498064250027,5.96493934266507e-17,36.286,0,10,0,0,1,0,0
0.545,0.0225309102317797,-0.049124921115775,30.1023636602777,0.846502861463605,0.39278005086162,-0.118946778408386,0.221802782005064,0.310744496941237,12.1543334738747,7.29507071382927,-404.576644621793,177.854786557448,3.74933436685586,46835.6717156096,100994.088924531,-1394204.56156563,448594.237607145,5738.27989801033,59035731.0687698,100569723.20727,-404.599175532025,177.903911478564,-26.3530292934219,46834.8252127482,100993.69614448,-1394204.44261885,448594.015804363,5737.96915351338,59035718.9144363,100569715.9122,22.5732935424161,21.673916496679,0.656343784383715,5714.16282410312,5632.23841331293,12615.8114231492,12450.3792270257,3168.97792884518,7017432.70276161,6934450.55634391,-0.0619467617022969,0.146505833945676,10.2882210088882,-8.08623606224246,1.60366118337245,10.4875436230798,2.36614021652356,2.34913512240974,1.39071311032005,11.9665787527598,27344.0962530475,2.26286785861376e+15,40.4734474638734,2.90499461076351,5.96515974404218e-17,50.638,0,10,0,0,1,0,0
0.55,0.0219370375494093,-0.0481280350418916,30.1044850814486,0.829424429502316,0.381728895967551,-0.120714614045532,0.180176766779781,0.530593219907611,7.91494531177058,9.60131168530675,-418.320100640713,183.980456025785,3.48120901432192,48530.579691432,104280.092099094,-1403726.79058945,449591.369764106,5549.00528935804,58096284.4746226,99768096.6496833,-418.342037678262,184.028584060827,-26.6232760671267,48529.7502670025,104279.710370198,-1403726.66987483,449591.189587339,5548.47469613813,58096276.5596773,99768087.0483716,22.8280592018217,21.9246074379788,0.663380540376853,5780.2653974804,5695.81329476905,12695.4827168389,12527.9106999044,3178.56465940401,7020178.86746211,6937081.23741638,-0.256450327833137,0.0429100278991815,10.3574700187961,-8.3864318077901,1.68549185768327,10.5137701484851,2.36615846340901,2.3491528755847,1.39071951573394,12.3597991829333,27241.7193021031,2.26465847809928e+15,43.1876000657665,2.90501295304675,5.96539651293579e-17,34.906,0,10,0,0,1,0,0
0.555,0.0213721624536971,-0.0473348829411388,30.1075410620249,0.816688010482821,0.370603475921582,-0.107388956464918,0.139474437777519,0.68140526458027,3.50159711389606,10.1149955281407,-431.12215138856,190.333838152506,3.14664576955846,50206.7843197921,107569.912207619,-1412885.16359731,450635.004413485,5320.41561039706,57074346.225512,98970190.8003291,-431.143523551014,190.381173035447,-26.9608952924664,50205.9676317816,107569.541604143,-1412885.05620835,450634.864939047,5319.73420513248,57074342.7239149,98970180.6853335,23.0843274104805,22.1767088416592,0.670462728454505,5846.73958326193,5759.76285274403,12774.5237984944,12604.8178401085,3188.04744659281,7022438.22030278,6939246.97780557,-0.126995617063168,0.0406068967306153,10.3873717939256,-8.6918550562419,1.62711264809772,10.5938904781301,2.36617880229449,2.34917261761403,1.3907258920342,13.6477967972223,27221.2123754646,2.26606994334216e+15,46.0477118731359,2.90503663883664,5.96565358993213e-17,31.499,0,10,0,0,1,0,0
0.56,0.0209193549807354,-0.0467306078442122,30.1111666460296,0.808024956310682,0.36126850495996,-0.0755626285516732,0.103845211841982,0.756514792519734,-0.241312681405996,8.27110289963823,-443.627501638516,196.95208415345,2.76414571067383,51861.6092403889,110851.931505133,-1421893.09435161,451735.972976717,5067.34879699185,55966579.3592226,98105275.5270015,-443.648420993496,196.998814761294,-27.3470209353557,51860.8012154326,110851.570236628,-1421893.01878898,451735.869131505,5066.59228219933,55966579.6005353,98105267.2558986,23.3417073402931,22.4298351836114,0.67757948375858,5913.48373137316,5823.98956381091,12852.868200603,12681.0361400269,3197.42739852907,7024330.39214765,6941062.17142228,0.09168679528102,0.155175039927042,10.3855170532839,-8.66701694034679,1.67359976025339,10.6255712057593,2.36620162309639,2.34919472274152,1.3907322434089,14.2262399083912,27273.3040673813,2.26730846099222e+15,49.0599188683736,2.90506662328109,5.96593486223832e-17,32.753,0,10,0,0,1,0,0
0.565,0.0206701958641022,-0.0462847720716389,30.1149834403051,0.80260461535603,0.3557945134696,-0.025197118004159,0.0754721224764588,0.757253599814848,-2.63987755264283,4.06154912453597,-457.368244523735,202.292598540316,2.51749553135311,53513.1741993244,114102.411082962,-1431249.99212146,452392.946986599,4865.36905020563,54934169.4409816,97014000.8913436,-457.388914719599,202.338883312388,-27.597487908952,53512.371594709,114102.055288448,-1431249.96692434,452392.871514477,4864.61179660581,54934172.0808592,97013996.8297944,23.5998109600744,22.6836038810663,0.684719997695541,5980.39696835915,5888.39660343772,12930.4505799879,12756.5021597675,3206.70559914235,7025976.57645588,6942642.42657158,-0.151945126961221,-0.158945976293543,10.4641408797192,-8.55123363361551,1.84080875195133,10.615608196757,2.36622730858101,2.34921955915646,1.39073857397512,13.3904966186822,27150.4592955472,2.26837309009465e+15,52.2305465817532,2.9051038440121,5.96624415074941e-17,36.661,0,10,0,0,1,0,0
0.57,0.0207062768814522,-0.0459601454087061,30.1186377315007,0.79942800838032,0.356055764087756,0.0396400597139642,0.0549339099731169,0.69207900898929,-3.59709192995412,-2.28238900121424,-469.772548776095,208.89751403048,2.12507378450218,55128.8745983302,117346.898036657,-1440124.80041323,453437.223652924,4616.60577945395,53711065.4309094,95963206.3089052,-469.793255052977,208.943474175889,-27.9935639469985,55128.0751703218,117346.541980893,-1440124.84005329,453437.168719015,4615.91370044496,53711069.0280013,95963208.5912942,23.8582537653038,22.9376360050911,0.691873539842983,6047.3793851613,5952.88802800691,13007.2068568773,12831.1536697225,3215.88310948698,7027499.20663894,6944104.25859879,0.0502422545030357,0.00216011943160586,10.4508715033322,-8.90807486754942,1.57098228057944,10.6778220717586,2.36625623305938,2.34924748771964,1.39074488776584,14.8815717681806,27215.632184384,2.26934208872731e+15,55.5661097650306,2.90514921795603,5.96658519705428e-17,36.877,0,10,0,0,1,0,0
0.575,0.0210820817224243,-0.0457225294077815,30.1218317321431,0.797540801927788,0.363410633399696,0.112055983282249,0.0404311417493286,0.574724085871585,-3.27600687093233,-9.87835724672192,-482.889202067158,214.742360688304,1.81890705622135,56729.2256947281,120558.679554469,-1449185.19376048,454210.729001589,4413.00350262744,52508744.7753821,94740058.2397235,-482.91028414888,214.788083217712,-28.3029246759218,56728.4281539262,120558.316143836,-1449185.30581647,454210.688570447,4412.42877854157,52508748.051389,94740068.1180807,24.1166554495956,23.1915569353341,0.699029478256576,6114.33220966994,6017.36894229491,13083.0743541946,12904.9297932535,3224.96096904358,7029021.60255202,6945564.75491556,-0.034553521902368,-0.0749788133721591,10.4882180392934,-8.81215489479557,1.78499805154019,10.6414996054714,2.366288761077,2.34927886068216,1.39075118871688,14.456742994972,27175.9723528425,2.2703550791005e+15,59.0733110896028,2.90520363813233,5.96696165038935e-17,38.429,0,10,0,0,1,0,0
0.58,0.021812846141985,-0.0455486630165028,30.1243461323957,0.796250595437287,0.378316072348295,0.183091585274882,0.0293292477590666,0.422534914619706,-2.21697573983275,-17.4577853106288,-495.28460505738,220.961266674012,1.60661345522903,58299.7762356773,123749.0962153,-1457967.73299904,455088.593346595,4259.15145334869,51208527.8834632,93498235.9555756,-495.306417903522,221.006815337028,-28.5177326771667,58298.9799850818,123748.717899228,-1457967.91609062,455088.564017347,4258.72891843407,51208530.1004389,93498253.4133609,24.3746405273305,23.4449969664149,0.7061772984178,6181.15796653101,6081.7456547678,13157.9919376258,12977.7711499957,3233.94019701148,7030667.58521861,6947141.21170088,0.0957110525803183,0.0136637284488464,10.5913001190741,-9.01041451059044,1.75582714267823,10.6512704478276,2.36632524610034,2.3493140203979,1.39075748065379,15.399947240397,27013.0851829228,2.27142707719702e+15,62.7590387789082,2.90526797044533,5.96737705455232e-17,29.96,0,10,0,0,1,0,0
0.585,0.0228669189492885,-0.0454283297913706,30.1260529243731,0.795270752982455,0.400130756299376,0.242712897602069,0.0189715119660071,0.254422007321997,-1.08769164770414,-23.8244194537044,-508.88738059121,227.117347591616,1.17995737152207,59842.3863401359,126892.868576375,-1467094.0158517,455931.861322518,4046.66067325227,49855891.6150437,92023332.6967583,-508.910247510159,227.162775921408,-28.946095552851,59841.5910693829,126892.468445618,-1467094.25856459,455931.842351006,4046.40625124495,49855892.7027354,92023356.5211777,24.6318389165078,23.697591874968,0.713306621056316,6247.76062658216,6145.92582295434,13231.9001569374,13049.6200001986,3242.82179359349,7032561.05934333,6948950.74200013,-0.244931811703611,0.117007407967641,10.5354913860678,-8.99163249246615,1.8943948483682,10.7263575523427,2.36636602920153,2.34935329803194,1.39076376727865,14.3194077972241,27146.8069795786,2.27271480316387e+15,66.6303630898093,2.90534305047214,5.96783483479109e-17,30.895,0,10,0,0,1,0,0
0.59,0.024167497597396,-0.0453625828322566,30.1269191440248,0.794689977473887,0.427195967291327,0.282706334494803,0.00742983210051196,0.0891534441725784,-0.441400125331262,-27.9401558281477,-520.877293344771,232.917916481318,0.452219797160851,61357.7688186682,130012.572539827,-1475648.11869019,456648.348572029,3740.937342908,48481155.9809403,90613615.2645582,-520.901460842368,232.96327906415,-29.6746993468639,61356.9741286907,130012.14534386,-1475648.40139653,456648.341142197,3740.84818946383,48481156.4223404,90613643.204714,24.8878864903765,23.9489834558349,0.720407219070464,6314.04574815884,6209.81859103205,13304.7413889178,13120.4203904371,3251.6067412742,7034825.56369791,6951109.85543805,-0.0693171003315797,0.135203013251568,10.2840618903816,-9.45611092175902,2.04769779771074,10.6421860033934,2.36641143774468,2.34939701226762,1.39077005215699,16.5758679179185,27683.4759069595,2.27419626553331e+15,70.6945315576717,2.90542968025475,5.9683382846967e-17,31.576,0,10,0,0,1,0,0
0.595,0.0256042287753971,-0.0453588031602036,30.1270018488706,0.794820150816655,0.45701837377484,0.297696796755582,-0.00594698806847801,-0.0563308926670917,-0.573864406024535,-28.6392586613057,-533.494083233517,238.023808182896,-0.0498078876111628,62847.2387346468,133086.093332499,-1484363.11322677,457129.807964441,3533.69018230153,47119412.9524143,89047429.6626088,-533.519687462293,238.069166986056,-30.1768097364817,62846.443914496,133085.636314125,-1484363.41092356,457129.813911429,3533.7465131942,47119413.5262787,89047458.3018674,25.1424256058026,24.1988200353002,0.72746903375587,6379.92061235201,6273.33472161211,13376.4599822116,13190.1183009262,3260.29600609251,7037583.79006745,6953734.01031571,-0.170858641230251,-0.0482441486370044,10.1783832094921,-9.39713442695267,2.11425748875816,10.3636114598508,2.36646178407629,2.34944546801521,1.39077633870471,16.134850285531,27931.7610026509,2.27587431126641e+15,74.9589629210771,2.9055286251024,5.96889055312424e-17,32.809,0,10,0,0,1,0,0
0.6,0.0270446483309662,-0.0454231562452895,30.1264347234157,0.796035212036898,0.486463077809341,0.284113967368184,-0.0200306452648764,-0.168584088604084,-1.47158793211548,-25.9006440685608,-544.461814524098,243.689539002913,0.0668174075891682,64298.9566927118,136128.616732162,-1492506.09343504,457787.769355858,3560.50829562944,45641675.0411515,87578009.2461869,-544.488859172429,243.734962159159,-30.0596173158266,64298.1606574997,136128.130269084,-1492506.377549,457787.789386504,3560.67687971804,45641676.5127394,87578035.146831,25.3951056156496,24.4467569685894,0.734482190536139,6445.29435412058,6336.38672353899,13447.0024041992,13258.6617945673,3268.8905389086,7040957.07211135,6956937.13947027,0.240122551091302,0.00675165108937858,10.500269599515,-9.62178571868228,1.97572547663612,10.2357691144827,2.36651736422421,2.34949895512619,1.39078263017505,18.0687080982481,27340.1012375093,2.27805337673613e+15,79.4312396612815,2.90564061041455,5.96949463118092e-17,40.109,0,10,0,0,1,0,0
0.605,0.0283498087511616,-0.0455535562117059,30.1254071835653,0.798525246392534,0.512503681544706,0.242938766748308,-0.0326146793559442,-0.23894154406867,-2.80442326533517,-20.2694850875975,-557.029161237172,249.242770338156,-0.667239065801518,65715.6852903051,139109.772251227,-1501116.72753788,458400.077316476,3284.54506032807,44118802.2756786,85818301.1320546,-557.057511045924,249.288323894368,-30.7926462493668,65714.8867650587,139109.259747545,-1501116.97047665,458400.109931156,3284.78400187214,44118805.0801019,85818321.4015397,25.645583371713,24.6924571281157,0.741437014371469,6510.07809096934,6398.88897733683,13516.3173899528,13326.0011677403,3277.39127666496,7045064.84621765,6960831.15193232,0.0312213312876829,0.0680153128470934,10.2254030319606,-9.3247751510696,2.08180233934366,10.5462884112545,2.36657845661005,2.3495577471178,1.39078892964574,16.5201971608567,27905.3825819037,2.28072750023381e+15,84.1190990795047,2.90576631853631,5.97015333932712e-17,37.379,0,10,0,0,1,0,0
0.61,0.0293961004301734,-0.0457350805870411,30.1241378380627,0.802169593879083,0.532623956653304,0.179410302706731,-0.040708522136836,-0.264491360381777,-4.10005926089951,-12.3673924037308,-568.619471175994,254.358889234197,-0.725446659847684,67097.9091419163,142043.911874605,-1509371.58246435,458858.888877672,3255.72299460802,42585464.7007403,84088645.5984852,-568.648867276424,254.404624314784,-30.8495844979104,67097.1069723224,142043.379250649,-1509371.76187466,458858.929586194,3255.98748596841,42585468.8007995,84088657.9658776,25.8935237239679,24.9355913881958,0.748324045001437,6574.18505069972,6460.75785973942,13584.3560931728,13392.0891027354,3285.79914364079,7050024.08719755,6965525.41310569,0.0860865812263659,0.0253588073544057,10.4147786773437,-9.66364889404939,2.1966862518943,10.2621020745695,2.36664532077993,2.34962209991277,1.39079524000636,17.8292439404109,27564.8700326572,2.28392086785339e+15,89.0304228589403,2.9059063856578,5.97086931463532e-17,37.38,0,10,0,0,1,0,0
